sku_id,category,storage_temperature,shelf_life_days,unit_price_rmb,abc_class,near_expiry_managed,batch_tracking_required,hazardous_or_controlled_flag,unit_volume_liters,unit_weight_kg,manufacturer_id
SKU_00305,TCM,cool,730,6.83,A,False,False,False,0.046,1.224,MFG_021
SKU_00306,Western_Medicine,ambient,396,17.19,C,False,True,False,1.433,0.976,MFG_050
SKU_00307,Medical_Devices,cool,213,29.66,C,False,False,False,1.38,1.096,MFG_083
SKU_00308,Medical_Devices,cold,365,28.94,C,True,True,False,1.37,1.201,MFG_069
SKU_00309,Western_Medicine,cold,365,21.44,C,True,True,False,1.615,1.288,MFG_015
SKU_00310,Western_Medicine,cold,353,5.34,C,True,True,True,0.628,0.804,MFG_097
SKU_00311,Western_Medicine,cold,365,38.83,B,True,True,False,0.429,1.12,MFG_076
SKU_00312,Medical_Devices,cold,365,35.77,C,False,True,True,1.258,0.889,MFG_032
SKU_00313,Medical_Devices,ambient,432,9.02,C,True,True,True,0.472,0.695,MFG_046
SKU_00314,TCM,ambient,1005,16.6,C,False,True,False,0.884,0.419,MFG_001
SKU_00315,TCM,cold,365,34.73,C,True,True,False,1.228,0.631,MFG_067
SKU_00316,TCM,cool,309,74.82,C,False,False,False,0.548,0.099,MFG_026
SKU_00317,Medical_Devices,ambient,365,65.41,C,False,True,True,1.841,0.259,MFG_053
SKU_00318,Health_Supplements,ambient,835,135.82,C,False,True,False,1.388,1.152,MFG_067
SKU_00319,Medical_Devices,cool,228,18.77,C,False,False,False,0.805,0.981,MFG_051
SKU_00320,Western_Medicine,ambient,365,2.74,C,True,True,True,0.045,1.246,MFG_043
SKU_00321,Medical_Devices,ambient,365,7.29,B,True,True,False,1.813,0.339,MFG_046
SKU_00322,Medical_Devices,cool,427,37.2,A,True,True,False,0.836,0.738,MFG_093
SKU_00323,Health_Supplements,cold,365,29.38,B,False,True,False,1.861,0.383,MFG_093
SKU_00324,TCM,cool,700,3.1,C,False,False,False,0.557,0.092,MFG_072
SKU_00325,Medical_Devices,cool,730,10.92,B,True,False,False,0.443,1.003,MFG_083
SKU_00326,Western_Medicine,cold,305,99.15,C,True,True,False,1.945,0.148,MFG_087
SKU_00327,Medical_Devices,cool,730,2.51,B,False,True,False,0.587,0.938,MFG_051
SKU_00328,TCM,ambient,929,18.59,B,False,True,True,0.83,0.552,MFG_075
SKU_00329,TCM,cool,713,46.93,C,True,False,False,0.618,0.383,MFG_090
SKU_00330,Medical_Devices,cool,383,2.52,B,False,False,False,0.363,1.255,MFG_001
SKU_00331,TCM,ambient,719,32.5,C,False,False,False,0.322,0.954,MFG_030
SKU_00332,TCM,cool,358,38.69,B,False,False,False,1.644,0.056,MFG_005
SKU_00333,Medical_Devices,ambient,365,19.25,C,True,True,False,0.795,0.079,MFG_037
SKU_00334,Medical_Devices,cold,365,15.3,C,True,True,False,1.661,0.198,MFG_002
SKU_00335,Western_Medicine,cool,342,68.35,C,False,False,False,0.428,0.096,MFG_010
SKU_00336,Western_Medicine,ambient,365,89.64,C,True,True,False,1.667,0.764,MFG_047
SKU_00337,TCM,ambient,975,29.43,B,False,True,False,0.517,0.615,MFG_061
SKU_00338,Western_Medicine,ambient,365,2.18,A,True,True,False,0.527,1.127,MFG_051
SKU_00339,Medical_Devices,ambient,365,4.26,C,True,True,False,1.001,0.523,MFG_100
SKU_00340,Medical_Devices,ambient,751,29.38,C,False,False,False,1.761,1.096,MFG_027
SKU_00341,Western_Medicine,ambient,599,1.54,C,True,False,False,1.302,1.239,MFG_047
SKU_00342,Medical_Devices,ambient,365,46.24,C,True,True,False,1.007,0.514,MFG_003
SKU_00343,Health_Supplements,ambient,375,4.97,B,True,True,False,0.347,0.731,MFG_051
SKU_00344,Western_Medicine,ambient,365,17.26,C,False,True,False,0.944,0.24,MFG_017
SKU_00345,Western_Medicine,cool,377,8.15,B,True,False,False,0.486,0.164,MFG_012
SKU_00346,Western_Medicine,ambient,562,4.5,B,True,True,False,0.042,1.384,MFG_030
SKU_00347,Medical_Devices,ambient,457,12.23,B,False,False,False,1.183,0.781,MFG_071
SKU_00348,Western_Medicine,ambient,365,53.22,C,True,False,False,1.553,0.023,MFG_094
SKU_00349,TCM,cool,730,8.09,B,False,True,False,0.825,1.362,MFG_070
SKU_00350,TCM,cool,730,13.71,C,False,False,False,1.956,0.84,MFG_072
SKU_00351,TCM,ambient,590,16.87,C,False,False,False,1.673,0.037,MFG_093
SKU_00352,TCM,cool,717,22.67,B,True,False,False,1.881,0.302,MFG_030
SKU_00353,Western_Medicine,ambient,1039,77.55,A,False,False,False,1.585,0.177,MFG_054
SKU_00354,Medical_Devices,ambient,573,80.48,C,False,True,False,1.377,0.315,MFG_095
SKU_00355,Medical_Devices,cold,365,20.86,B,False,True,False,0.288,0.466,MFG_054
SKU_00356,TCM,ambient,520,4.23,C,True,True,False,1.853,0.507,MFG_097
SKU_00357,Western_Medicine,ambient,556,6.7,C,True,True,False,1.161,0.379,MFG_075
SKU_00358,Medical_Devices,ambient,365,114.73,C,False,True,False,0.745,0.475,MFG_021
SKU_00359,Western_Medicine,ambient,365,6.99,B,True,True,False,0.826,0.774,MFG_005
SKU_00360,TCM,ambient,823,18.33,C,False,True,False,1.256,0.658,MFG_022
SKU_00361,Western_Medicine,cold,365,81.86,C,False,True,False,0.219,0.704,MFG_022
SKU_00362,Western_Medicine,cool,180,10.93,A,True,True,False,1.465,1.282,MFG_092
SKU_00363,Health_Supplements,ambient,798,120.14,C,True,False,False,0.676,1.43,MFG_035
SKU_00364,TCM,cool,730,1.73,C,True,False,False,0.314,0.47,MFG_008
SKU_00365,Medical_Devices,cool,578,29.82,C,True,True,False,0.036,1.285,MFG_051
SKU_00366,Western_Medicine,cool,730,18.45,C,False,True,False,0.673,0.797,MFG_028
SKU_00367,TCM,cool,356,15.94,C,False,True,False,0.199,1.037,MFG_071
SKU_00368,TCM,ambient,365,112.65,C,False,True,True,1.912,1.244,MFG_088
SKU_00369,TCM,cold,291,8.55,B,False,True,False,1.085,1.447,MFG_006
SKU_00370,Western_Medicine,cool,422,20.12,B,True,False,False,0.104,0.622,MFG_008
SKU_00371,Medical_Devices,ambient,685,14.25,B,True,True,False,1.855,0.35,MFG_082
SKU_00372,Medical_Devices,ambient,365,36.51,B,True,True,False,0.558,0.463,MFG_072
SKU_00373,TCM,ambient,365,10.72,C,False,True,False,0.775,0.79,MFG_061
SKU_00374,Medical_Devices,ambient,742,22.83,B,True,True,False,0.476,1.18,MFG_012
SKU_00375,TCM,ambient,741,9.13,C,True,False,False,0.736,1.228,MFG_030
SKU_00376,TCM,ambient,576,24.31,C,False,True,False,0.565,0.54,MFG_029
SKU_00377,Medical_Devices,cold,233,13.39,B,True,True,False,1.032,1.066,MFG_010
SKU_00378,Western_Medicine,cold,365,57.65,B,False,True,False,0.897,1.447,MFG_005
SKU_00379,Western_Medicine,cold,365,51.22,B,False,True,False,1.349,1.119,MFG_002
SKU_00380,TCM,ambient,365,6.74,C,True,True,False,1.406,1.074,MFG_036
SKU_00381,Medical_Devices,ambient,559,106.83,C,False,True,False,1.854,0.473,MFG_020
SKU_00382,Medical_Devices,ambient,833,6.41,C,True,False,False,0.37,0.016,MFG_001
SKU_00383,Health_Supplements,ambient,365,15.04,B,False,False,False,1.044,1.417,MFG_035
SKU_00384,Medical_Devices,cool,582,3.66,A,True,False,False,0.746,1.186,MFG_081
SKU_00385,TCM,ambient,595,11.72,C,True,True,False,0.383,1.258,MFG_087
SKU_00386,Western_Medicine,ambient,397,101.19,C,False,True,False,1.251,0.895,MFG_016
SKU_00387,Western_Medicine,cool,249,37.34,B,False,False,False,0.908,0.976,MFG_003
SKU_00388,TCM,ambient,365,1.91,C,False,True,False,1.354,0.763,MFG_035
SKU_00389,Western_Medicine,ambient,495,27.75,B,True,True,False,0.233,0.061,MFG_002
SKU_00390,Medical_Devices,cool,730,1.7,C,True,False,False,0.225,1.031,MFG_017
SKU_00391,TCM,ambient,537,58.45,A,False,True,False,0.388,0.044,MFG_072
SKU_00392,Health_Supplements,ambient,365,5.37,C,True,True,False,0.782,0.149,MFG_051
SKU_00393,TCM,ambient,805,7.35,C,False,True,False,1.33,1.39,MFG_035
SKU_00394,Health_Supplements,ambient,753,86.77,B,True,True,False,0.829,0.109,MFG_087
SKU_00395,TCM,ambient,365,2.95,B,False,True,False,0.134,1.349,MFG_080
SKU_00396,Medical_Devices,ambient,365,147.18,A,False,True,False,0.406,0.238,MFG_060
SKU_00397,TCM,cool,730,19.42,C,False,False,False,0.962,0.504,MFG_072
SKU_00398,TCM,ambient,607,50.51,B,True,True,False,1.663,0.371,MFG_097
SKU_00399,Medical_Devices,ambient,609,66.08,C,True,True,False,1.155,0.32,MFG_001
SKU_00400,Medical_Devices,cool,730,21.42,A,False,False,False,1.169,1.206,MFG_082
SKU_00401,Medical_Devices,cool,285,16.62,B,True,True,False,0.381,0.548,MFG_072
SKU_00402,Medical_Devices,ambient,807,60.32,C,False,False,False,1.142,0.384,MFG_054
SKU_00403,TCM,ambient,804,19.6,A,True,True,False,1.3,0.306,MFG_072
SKU_00404,TCM,ambient,365,181.54,C,False,True,False,1.478,0.704,MFG_055
SKU_00405,Western_Medicine,ambient,521,20.15,A,False,True,False,0.837,1.441,MFG_069
SKU_00406,Health_Supplements,cold,297,8.91,C,True,True,False,0.42,0.735,MFG_009
SKU_00407,Medical_Devices,cool,344,102.0,C,False,True,False,1.442,1.224,MFG_026
SKU_00408,TCM,cool,316,4.03,C,False,True,False,0.893,1.189,MFG_003
SKU_00409,Medical_Devices,ambient,465,7.74,C,True,False,False,0.113,1.305,MFG_035
SKU_00410,Medical_Devices,ambient,477,3.27,C,False,True,False,0.078,1.087,MFG_053
SKU_00411,Health_Supplements,cool,219,15.68,A,False,True,False,0.052,0.85,MFG_022
SKU_00412,Western_Medicine,ambient,911,1.43,C,True,True,False,0.858,0.734,MFG_098
SKU_00413,TCM,ambient,546,72.77,C,False,False,False,1.524,0.02,MFG_030
SKU_00414,TCM,ambient,651,31.04,A,True,False,False,1.458,0.122,MFG_025
SKU_00415,Western_Medicine,ambient,560,23.66,C,True,False,False,1.809,0.51,MFG_051
SKU_00416,TCM,cool,318,16.32,B,False,False,False,0.859,1.128,MFG_042
SKU_00417,TCM,ambient,1001,14.99,C,False,True,False,0.608,0.479,MFG_093
SKU_00418,Health_Supplements,ambient,561,59.13,C,True,True,False,1.785,0.553,MFG_044
SKU_00419,Western_Medicine,ambient,505,90.81,C,False,False,False,0.278,1.37,MFG_035
SKU_00420,Western_Medicine,cool,450,44.32,C,True,True,False,1.55,0.461,MFG_009
SKU_00421,Western_Medicine,ambient,365,74.86,C,True,True,False,1.038,0.72,MFG_093
SKU_00422,Medical_Devices,cool,324,28.09,C,False,True,False,0.182,0.441,MFG_062
SKU_00423,Medical_Devices,cool,730,1.4,C,False,False,True,1.739,0.631,MFG_036
SKU_00424,Medical_Devices,cold,204,23.11,B,True,True,False,0.41,1.041,MFG_097
SKU_00425,TCM,ambient,371,6.8,A,True,False,False,1.064,0.31,MFG_062
SKU_00426,Medical_Devices,cool,593,83.32,A,False,True,False,0.456,0.638,MFG_001
SKU_00427,Medical_Devices,cold,365,11.42,C,False,True,False,0.778,1.208,MFG_016
SKU_00428,Western_Medicine,ambient,400,2.49,A,False,True,False,1.439,0.936,MFG_012
SKU_00429,Western_Medicine,cold,308,50.5,A,False,True,False,1.787,0.685,MFG_051
SKU_00430,TCM,ambient,516,83.06,C,False,True,False,0.546,0.218,MFG_001
SKU_00431,Health_Supplements,cold,365,33.57,C,False,True,False,1.517,0.532,MFG_069
SKU_00432,Medical_Devices,ambient,365,51.09,B,True,True,False,1.838,0.422,MFG_032
SKU_00433,TCM,cold,365,38.98,C,False,True,False,0.81,0.227,MFG_042
SKU_00434,TCM,cool,700,1.31,B,False,True,False,1.814,1.255,MFG_012
SKU_00435,Medical_Devices,ambient,1019,10.44,B,True,False,False,0.461,0.956,MFG_015
SKU_00436,Western_Medicine,ambient,726,21.42,C,False,False,False,1.257,1.368,MFG_023
SKU_00437,TCM,ambient,680,9.94,C,True,True,False,1.686,0.131,MFG_032
SKU_00438,Medical_Devices,cool,511,21.92,B,True,True,False,0.908,0.817,MFG_032
SKU_00439,Medical_Devices,cold,365,38.82,C,True,True,False,1.502,0.442,MFG_028
SKU_00440,TCM,ambient,374,60.03,C,False,True,False,1.339,1.304,MFG_093
SKU_00441,TCM,ambient,447,17.57,B,True,False,False,1.467,1.289,MFG_005
SKU_00442,Health_Supplements,ambient,565,5.66,C,True,True,False,1.605,0.904,MFG_001
SKU_00443,Western_Medicine,ambient,380,14.3,C,False,False,True,0.175,1.381,MFG_060
SKU_00444,Medical_Devices,ambient,365,23.59,B,True,True,False,0.304,0.136,MFG_032
SKU_00445,Medical_Devices,cold,365,4.95,B,False,True,False,0.404,0.16,MFG_008
SKU_00446,TCM,ambient,827,15.98,B,True,False,False,1.792,1.339,MFG_084
SKU_00447,Medical_Devices,cold,238,61.18,B,False,True,False,0.503,0.119,MFG_095
SKU_00448,Medical_Devices,ambient,365,8.84,C,False,False,False,0.764,0.865,MFG_094
SKU_00449,Medical_Devices,cool,730,27.73,B,False,False,False,1.375,1.111,MFG_012
SKU_00450,TCM,ambient,751,34.7,C,True,False,False,0.366,0.596,MFG_029
SKU_00451,TCM,cool,689,1.31,C,True,False,False,1.003,0.364,MFG_063
SKU_00452,TCM,cold,162,74.7,C,False,True,False,1.696,1.191,MFG_005
SKU_00453,Western_Medicine,cool,457,37.79,A,False,False,False,0.475,0.377,MFG_067
SKU_00454,TCM,ambient,365,1.56,C,False,False,False,0.705,1.023,MFG_072
SKU_00455,Medical_Devices,ambient,485,5.92,C,True,True,False,0.631,0.972,MFG_053
SKU_00456,Western_Medicine,ambient,929,19.06,B,False,True,False,0.561,0.644,MFG_020
SKU_00457,Western_Medicine,ambient,882,11.74,C,True,False,False,0.741,0.599,MFG_042
SKU_00458,Western_Medicine,cold,365,36.75,B,True,True,False,0.364,0.189,MFG_035
SKU_00459,TCM,cool,730,12.27,C,False,False,False,0.268,0.078,MFG_083
SKU_00460,TCM,cool,730,118.76,C,False,False,False,0.613,0.357,MFG_060
SKU_00461,Medical_Devices,cold,365,31.34,B,False,True,False,1.479,0.576,MFG_032
SKU_00462,Medical_Devices,ambient,403,28.2,C,False,False,False,0.474,0.781,MFG_036
SKU_00463,Medical_Devices,cold,169,19.95,C,True,True,False,0.605,1.239,MFG_090
SKU_00464,Health_Supplements,cold,269,115.0,C,True,True,False,0.613,0.339,MFG_093
SKU_00465,Medical_Devices,ambient,882,10.35,C,False,False,False,1.51,0.443,MFG_002
SKU_00466,Medical_Devices,cold,365,2.31,A,False,True,False,1.465,0.225,MFG_027
SKU_00467,TCM,cool,578,133.62,C,False,True,False,1.979,1.35,MFG_022
SKU_00468,Medical_Devices,cold,365,36.15,B,False,True,True,0.992,1.287,MFG_027
SKU_00469,TCM,ambient,365,4.99,C,False,False,False,0.215,0.172,MFG_055
SKU_00470,Medical_Devices,cool,484,6.31,A,False,True,False,1.507,0.456,MFG_058
SKU_00471,TCM,cool,730,21.72,C,True,False,True,0.096,0.657,MFG_027
SKU_00472,Medical_Devices,cool,602,102.93,C,False,True,False,1.517,0.795,MFG_047
SKU_00473,TCM,cool,730,2.58,C,False,True,True,0.649,1.244,MFG_083
SKU_00474,Medical_Devices,ambient,365,1.29,B,False,True,False,1.312,1.197,MFG_012
SKU_00475,Medical_Devices,ambient,700,14.34,C,False,True,True,0.126,0.818,MFG_002
SKU_00476,TCM,cool,211,13.92,B,False,True,False,0.123,0.131,MFG_053
SKU_00477,TCM,ambient,365,81.36,B,False,True,False,0.353,0.023,MFG_096
SKU_00478,Medical_Devices,cold,365,18.83,C,False,True,False,1.112,0.262,MFG_035
SKU_00479,TCM,cool,730,26.75,A,True,False,False,1.786,0.133,MFG_021
SKU_00480,Medical_Devices,ambient,675,92.09,C,False,False,False,1.671,0.899,MFG_100
SKU_00481,Health_Supplements,ambient,536,62.45,A,True,True,False,0.505,0.622,MFG_030
SKU_00482,Health_Supplements,cool,730,49.71,C,True,False,False,1.682,1.261,MFG_001
SKU_00483,Western_Medicine,ambient,494,36.73,C,False,False,False,1.073,0.309,MFG_041
SKU_00484,TCM,cold,363,20.64,C,False,True,False,1.252,0.382,MFG_055
SKU_00485,Western_Medicine,cool,180,4.68,C,False,False,False,0.542,1.379,MFG_080
SKU_00486,Medical_Devices,cool,569,53.8,B,True,False,False,0.705,0.284,MFG_033
SKU_00487,Medical_Devices,cool,399,2.73,C,False,False,False,0.109,1.297,MFG_026
SKU_00488,TCM,cool,730,13.18,B,False,False,False,0.788,1.152,MFG_044
SKU_00489,Western_Medicine,cold,168,145.87,C,True,True,False,1.411,0.021,MFG_009
SKU_00490,Medical_Devices,ambient,365,101.53,C,False,True,False,0.158,0.027,MFG_047
SKU_00491,Medical_Devices,cold,173,3.91,C,True,True,False,0.164,0.867,MFG_020
SKU_00492,TCM,ambient,792,1.52,B,False,False,False,0.7,0.903,MFG_063
SKU_00493,Medical_Devices,cold,365,78.89,C,False,True,False,1.342,0.225,MFG_013
SKU_00494,Medical_Devices,ambient,365,1.52,C,False,True,False,0.654,1.354,MFG_093
SKU_00495,Western_Medicine,ambient,572,39.37,C,True,True,False,0.452,0.318,MFG_013
SKU_00496,Medical_Devices,ambient,1016,2.24,C,True,True,False,1.473,0.151,MFG_043
SKU_00497,Health_Supplements,ambient,728,25.48,C,False,False,False,0.644,0.277,MFG_061
SKU_00498,TCM,ambient,543,86.56,B,False,True,False,1.222,0.743,MFG_029
SKU_00499,Western_Medicine,frozen,483,26.89,C,False,True,True,1.173,1.421,MFG_087
SKU_00500,TCM,cool,730,4.15,C,True,True,False,1.898,1.315,MFG_022
SKU_00501,Western_Medicine,ambient,545,6.88,B,True,True,False,1.642,0.523,MFG_002
SKU_00502,Medical_Devices,cool,357,72.18,C,False,False,False,1.166,1.39,MFG_002
SKU_00503,Medical_Devices,cool,730,61.83,A,True,False,False,1.624,1.281,MFG_028
SKU_00504,Western_Medicine,ambient,678,43.17,A,False,False,False,1.181,1.021,MFG_037
SKU_00505,Western_Medicine,ambient,365,16.85,C,True,True,False,1.32,1.009,MFG_090
SKU_00506,Medical_Devices,ambient,691,4.69,C,False,True,False,1.159,1.241,MFG_087
SKU_00507,Medical_Devices,ambient,559,28.6,B,False,True,False,0.275,0.447,MFG_032
SKU_00508,Medical_Devices,cold,312,80.8,B,True,True,False,1.741,0.798,MFG_021
SKU_00509,Medical_Devices,cool,730,32.07,C,True,False,False,1.436,0.464,MFG_021
SKU_00510,TCM,cool,730,149.92,C,False,True,False,1.053,0.072,MFG_094
SKU_00511,Medical_Devices,frozen,730,44.73,C,True,True,False,0.46,1.276,MFG_047
SKU_00512,Western_Medicine,ambient,365,113.64,C,False,False,True,1.044,0.201,MFG_083
SKU_00513,TCM,ambient,502,113.15,B,False,False,False,0.451,0.451,MFG_001
SKU_00514,TCM,ambient,661,25.16,B,True,False,False,0.352,0.902,MFG_030
SKU_00515,TCM,cool,315,95.78,C,False,True,True,1.484,0.085,MFG_013
SKU_00516,Medical_Devices,cool,547,2.4,C,True,True,False,1.087,0.45,MFG_017
SKU_00517,Medical_Devices,cold,365,87.59,B,True,True,False,1.576,0.738,MFG_060
SKU_00518,Western_Medicine,cold,365,134.14,B,False,True,False,0.32,0.191,MFG_087
SKU_00519,Medical_Devices,cold,238,75.85,C,True,True,False,0.534,0.656,MFG_060
SKU_00520,TCM,cool,305,39.4,C,False,True,False,1.041,0.543,MFG_067
SKU_00521,TCM,ambient,1021,23.02,C,False,True,False,1.414,0.721,MFG_032
SKU_00522,Medical_Devices,cold,365,2.05,C,False,True,False,0.943,0.407,MFG_002
SKU_00523,Medical_Devices,cold,365,116.91,B,True,True,False,1.484,0.552,MFG_029
SKU_00524,TCM,ambient,970,92.35,C,False,False,False,0.709,0.831,MFG_055
SKU_00525,Western_Medicine,cool,524,20.88,A,True,True,False,0.851,0.798,MFG_069
SKU_00526,TCM,ambient,560,2.83,B,True,False,False,0.563,0.273,MFG_044
SKU_00527,Health_Supplements,cool,730,14.22,A,False,False,False,0.203,0.626,MFG_060
SKU_00528,Western_Medicine,ambient,623,1.37,B,True,True,False,1.493,0.02,MFG_009
SKU_00529,Medical_Devices,cool,701,44.29,A,True,False,False,0.986,0.497,MFG_054
SKU_00530,TCM,ambient,690,10.01,C,True,False,False,0.432,0.434,MFG_053
SKU_00531,Medical_Devices,ambient,365,7.9,C,False,True,False,1.771,1.156,MFG_033
SKU_00532,Medical_Devices,ambient,365,43.1,C,True,False,False,0.491,0.985,MFG_044
SKU_00533,Medical_Devices,ambient,365,7.89,B,True,True,False,1.433,0.141,MFG_021
SKU_00534,Medical_Devices,ambient,765,37.84,C,False,True,False,0.319,0.595,MFG_066
SKU_00535,Medical_Devices,ambient,754,12.73,B,True,True,False,1.274,0.464,MFG_087
SKU_00536,TCM,ambient,673,17.0,C,False,False,False,0.942,0.075,MFG_006
SKU_00537,TCM,cool,730,53.55,C,False,True,False,1.365,1.403,MFG_029
SKU_00538,Western_Medicine,cold,365,18.36,C,True,True,False,1.597,0.32,MFG_049
SKU_00539,TCM,ambient,800,77.7,C,True,False,True,1.074,0.13,MFG_072
SKU_00540,Health_Supplements,cool,610,55.56,C,False,True,False,1.502,0.656,MFG_083
SKU_00541,Western_Medicine,ambient,758,24.79,C,False,False,True,1.366,0.927,MFG_002
SKU_00542,Western_Medicine,cool,608,30.27,C,False,True,False,1.501,0.747,MFG_008
SKU_00543,Health_Supplements,ambient,365,2.44,C,True,False,False,1.689,0.375,MFG_089
SKU_00544,TCM,cool,515,2.89,A,True,False,False,0.765,0.036,MFG_067
SKU_00545,Western_Medicine,cold,365,47.29,C,True,True,False,0.429,1.221,MFG_035
SKU_00546,Western_Medicine,cold,365,21.21,A,False,True,False,0.347,0.512,MFG_089
SKU_00547,Medical_Devices,ambient,679,8.19,C,True,True,False,0.835,1.305,MFG_005
SKU_00548,Medical_Devices,cool,296,54.13,C,False,False,False,0.469,1.092,MFG_053
SKU_00549,Health_Supplements,ambient,586,10.58,B,True,True,False,1.715,1.013,MFG_067
SKU_00550,Western_Medicine,ambient,365,9.56,C,False,False,False,1.334,1.463,MFG_012
SKU_00551,Medical_Devices,ambient,588,11.73,C,False,True,False,1.573,0.115,MFG_092
SKU_00552,Western_Medicine,ambient,630,176.99,C,False,False,False,0.789,0.106,MFG_070
SKU_00553,Health_Supplements,ambient,821,10.56,C,False,True,False,1.22,0.778,MFG_020
SKU_00554,Western_Medicine,cool,677,21.21,C,False,False,False,0.618,1.363,MFG_045
SKU_00555,Western_Medicine,ambient,365,11.17,C,False,False,False,0.509,0.053,MFG_062
SKU_00556,Western_Medicine,ambient,889,67.47,C,False,False,False,1.691,1.174,MFG_060
SKU_00557,TCM,ambient,429,17.83,C,False,True,False,0.907,1.256,MFG_050
SKU_00558,Western_Medicine,ambient,627,7.28,B,False,False,False,0.978,0.636,MFG_003
SKU_00559,Medical_Devices,cool,329,28.75,C,False,False,False,0.64,1.339,MFG_051
SKU_00560,Medical_Devices,cold,365,4.83,C,True,True,False,0.274,1.394,MFG_009
SKU_00561,TCM,cool,180,9.64,B,False,True,False,1.343,0.767,MFG_005
SKU_00562,TCM,frozen,657,3.3,C,False,True,False,0.496,1.114,MFG_087
SKU_00563,TCM,cold,365,11.54,B,False,True,False,0.37,0.98,MFG_055
SKU_00564,TCM,cool,730,30.58,C,True,False,False,0.848,1.299,MFG_032
SKU_00565,Medical_Devices,ambient,452,30.08,C,False,True,False,0.995,0.331,MFG_082
SKU_00566,TCM,ambient,801,26.24,A,False,True,False,0.741,1.377,MFG_015
SKU_00567,Western_Medicine,ambient,365,129.07,C,True,False,False,1.527,0.789,MFG_063
SKU_00568,TCM,ambient,948,71.42,C,False,False,False,1.136,0.116,MFG_045
SKU_00569,Health_Supplements,cool,730,44.46,A,True,False,False,1.393,0.325,MFG_032
SKU_00570,Medical_Devices,cool,519,101.14,C,False,True,False,1.02,1.098,MFG_020
SKU_00571,Health_Supplements,cold,201,106.64,C,True,True,False,1.537,0.555,MFG_002
SKU_00572,Western_Medicine,ambient,633,20.05,B,True,False,False,0.862,0.969,MFG_043
SKU_00573,Western_Medicine,cold,135,30.34,B,False,True,False,0.054,0.548,MFG_033
SKU_00574,TCM,ambient,365,4.08,C,False,True,False,0.382,0.068,MFG_054
SKU_00575,TCM,ambient,804,23.01,C,False,False,False,1.738,1.127,MFG_007
SKU_00576,TCM,frozen,693,63.53,B,False,True,False,1.783,1.346,MFG_022
