order_line_id,order_id,sku_id,quantity_ordered,special_handling_required,substitution_allowed
OL_000000498,ORD_0000118,SKU_01596,2,False,False
OL_000000499,ORD_0000119,SKU_02144,2,True,False
OL_000000500,ORD_0000119,SKU_00539,5,True,False
OL_000000501,ORD_0000120,SKU_02411,4,False,False
OL_000000502,ORD_0000120,SKU_01922,6,False,False
OL_000000503,ORD_0000120,SKU_01254,3,True,False
OL_000000504,ORD_0000120,SKU_02216,7,False,True
OL_000000505,ORD_0000121,SKU_01493,5,False,False
OL_000000506,ORD_0000121,SKU_02805,6,False,False
OL_000000507,ORD_0000121,SKU_01255,1,False,False
OL_000000508,ORD_0000121,SKU_01331,5,True,True
OL_000000509,ORD_0000121,SKU_01035,4,False,False
OL_000000510,ORD_0000121,SKU_02471,4,False,False
OL_000000511,ORD_0000122,SKU_00114,2,False,False
OL_000000512,ORD_0000122,SKU_00941,2,False,True
OL_000000513,ORD_0000122,SKU_02700,3,True,False
OL_000000514,ORD_0000122,SKU_01903,2,False,True
OL_000000515,ORD_0000123,SKU_00606,5,False,False
OL_000000516,ORD_0000123,SKU_00213,9,False,True
OL_000000517,ORD_0000123,SKU_00405,7,False,False
OL_000000518,ORD_0000123,SKU_00844,9,True,False
OL_000000519,ORD_0000123,SKU_01214,3,False,False
OL_000000520,ORD_0000124,SKU_00884,2,False,True
OL_000000521,ORD_0000124,SKU_02309,9,False,False
OL_000000522,ORD_0000125,SKU_00087,12,False,False
OL_000000523,ORD_0000125,SKU_01863,7,False,True
OL_000000524,ORD_0000125,SKU_00443,6,True,False
OL_000000525,ORD_0000125,SKU_01004,3,False,True
OL_000000526,ORD_0000126,SKU_02179,5,False,True
OL_000000527,ORD_0000126,SKU_02199,3,False,False
OL_000000528,ORD_0000126,SKU_02970,6,True,False
OL_000000529,ORD_0000126,SKU_02850,2,False,True
OL_000000530,ORD_0000126,SKU_01399,3,False,True
OL_000000531,ORD_0000126,SKU_00520,2,False,False
OL_000000532,ORD_0000126,SKU_00863,22,False,False
OL_000000533,ORD_0000126,SKU_02415,1,True,False
OL_000000534,ORD_0000126,SKU_01952,8,False,False
OL_000000535,ORD_0000126,SKU_01312,6,False,True
OL_000000536,ORD_0000126,SKU_00276,3,False,True
OL_000000537,ORD_0000126,SKU_01354,6,True,True
OL_000000538,ORD_0000126,SKU_00230,1,False,False
OL_000000539,ORD_0000126,SKU_00368,1,True,False
OL_000000540,ORD_0000126,SKU_00577,4,False,False
OL_000000541,ORD_0000127,SKU_01747,11,False,False
OL_000000542,ORD_0000127,SKU_02900,33,False,False
OL_000000543,ORD_0000127,SKU_00483,128,False,False
OL_000000544,ORD_0000127,SKU_02850,29,False,True
OL_000000545,ORD_0000128,SKU_01371,10,False,False
OL_000000546,ORD_0000128,SKU_01220,1,False,True
OL_000000547,ORD_0000128,SKU_00638,5,False,False
OL_000000548,ORD_0000128,SKU_01044,9,False,False
OL_000000549,ORD_0000128,SKU_00259,3,False,False
OL_000000550,ORD_0000128,SKU_00677,2,False,False
OL_000000551,ORD_0000128,SKU_00140,3,False,False
OL_000000552,ORD_0000128,SKU_00684,3,False,True
OL_000000553,ORD_0000128,SKU_00453,18,False,True
OL_000000554,ORD_0000128,SKU_00099,1,False,False
OL_000000555,ORD_0000128,SKU_00789,1,False,False
OL_000000556,ORD_0000128,SKU_01245,5,True,False
OL_000000557,ORD_0000128,SKU_02893,25,False,False
OL_000000558,ORD_0000128,SKU_02968,1,False,False
OL_000000559,ORD_0000128,SKU_01389,7,False,False
OL_000000560,ORD_0000129,SKU_00855,4,True,False
OL_000000561,ORD_0000129,SKU_02792,6,False,False
OL_000000562,ORD_0000129,SKU_01027,16,True,False
OL_000000563,ORD_0000130,SKU_00895,10,True,False
OL_000000564,ORD_0000130,SKU_01191,1,True,False
OL_000000565,ORD_0000130,SKU_00436,7,False,False
OL_000000566,ORD_0000131,SKU_01535,3,False,True
OL_000000567,ORD_0000131,SKU_00369,12,True,True
OL_000000568,ORD_0000131,SKU_00407,2,False,True
OL_000000569,ORD_0000131,SKU_01810,18,True,False
OL_000000570,ORD_0000132,SKU_01693,2,True,True
OL_000000571,ORD_0000132,SKU_01806,12,False,True
OL_000000572,ORD_0000132,SKU_00699,2,False,False
OL_000000573,ORD_0000133,SKU_02976,10,False,False
OL_000000574,ORD_0000133,SKU_01357,1,False,True
OL_000000575,ORD_0000133,SKU_00425,10,False,False
OL_000000576,ORD_0000133,SKU_01958,3,False,False
OL_000000577,ORD_0000134,SKU_00551,7,False,False
OL_000000578,ORD_0000134,SKU_02848,6,False,True
OL_000000579,ORD_0000134,SKU_01997,6,True,False
OL_000000580,ORD_0000134,SKU_02814,11,False,False
OL_000000581,ORD_0000134,SKU_02553,6,False,True
OL_000000582,ORD_0000134,SKU_02693,1,True,False
OL_000000583,ORD_0000135,SKU_01721,6,False,True
OL_000000584,ORD_0000135,SKU_02040,2,False,False
OL_000000585,ORD_0000135,SKU_01497,4,True,False
OL_000000586,ORD_0000135,SKU_02975,1,False,False
OL_000000587,ORD_0000135,SKU_02955,5,True,False
OL_000000588,ORD_0000135,SKU_01648,2,False,False
OL_000000589,ORD_0000135,SKU_01495,1,False,False
OL_000000590,ORD_0000135,SKU_00360,14,False,True
OL_000000591,ORD_0000135,SKU_02998,3,True,False
OL_000000592,ORD_0000135,SKU_00169,3,False,False
OL_000000593,ORD_0000136,SKU_00406,11,True,True
OL_000000594,ORD_0000136,SKU_00986,11,True,False
OL_000000595,ORD_0000136,SKU_01763,2,False,True
OL_000000596,ORD_0000137,SKU_01118,7,False,False
OL_000000597,ORD_0000137,SKU_00850,2,False,True
OL_000000598,ORD_0000137,SKU_00351,1,False,False
OL_000000599,ORD_0000137,SKU_01006,3,True,False
OL_000000600,ORD_0000138,SKU_01185,5,True,False
OL_000000601,ORD_0000138,SKU_02548,1,False,True
OL_000000602,ORD_0000138,SKU_00085,1,True,False
OL_000000603,ORD_0000139,SKU_02636,13,True,True
OL_000000604,ORD_0000139,SKU_02918,5,False,True
OL_000000605,ORD_0000139,SKU_02284,21,True,True
OL_000000606,ORD_0000139,SKU_01525,10,False,False
OL_000000607,ORD_0000140,SKU_01069,3,True,False
OL_000000608,ORD_0000140,SKU_00236,7,False,True
OL_000000609,ORD_0000140,SKU_02195,1,False,True
OL_000000610,ORD_0000140,SKU_00541,2,True,True
OL_000000611,ORD_0000140,SKU_02680,1,True,False
OL_000000612,ORD_0000141,SKU_01732,2,True,True
OL_000000613,ORD_0000141,SKU_02444,1,False,False
OL_000000614,ORD_0000141,SKU_02288,1,False,False
OL_000000615,ORD_0000141,SKU_00822,2,False,False
OL_000000616,ORD_0000141,SKU_01708,2,False,False
OL_000000617,ORD_0000142,SKU_02485,5,True,True
OL_000000618,ORD_0000142,SKU_00948,6,False,False
OL_000000619,ORD_0000142,SKU_02156,5,False,False
OL_000000620,ORD_0000143,SKU_01182,12,False,False
OL_000000621,ORD_0000143,SKU_02017,5,True,False
OL_000000622,ORD_0000143,SKU_02586,19,False,False
OL_000000623,ORD_0000144,SKU_00813,10,False,False
OL_000000624,ORD_0000144,SKU_02550,5,False,True
OL_000000625,ORD_0000144,SKU_01357,3,False,False
OL_000000626,ORD_0000145,SKU_02508,1,False,False
OL_000000627,ORD_0000145,SKU_01296,2,False,True
OL_000000628,ORD_0000145,SKU_02292,1,False,False
OL_000000629,ORD_0000145,SKU_01200,1,False,False
OL_000000630,ORD_0000145,SKU_01371,6,False,False
OL_000000631,ORD_0000145,SKU_00164,1,True,True
OL_000000632,ORD_0000146,SKU_02434,1,False,False
OL_000000633,ORD_0000146,SKU_01849,9,False,False
OL_000000634,ORD_0000146,SKU_01116,5,True,False
OL_000000635,ORD_0000146,SKU_02196,2,False,True
OL_000000636,ORD_0000146,SKU_02630,3,False,False
OL_000000637,ORD_0000146,SKU_02367,2,True,True
OL_000000638,ORD_0000147,SKU_02544,5,False,True
OL_000000639,ORD_0000147,SKU_01163,6,False,True
OL_000000640,ORD_0000147,SKU_00648,2,False,True
OL_000000641,ORD_0000148,SKU_00800,4,False,False
OL_000000642,ORD_0000148,SKU_01268,2,False,False
OL_000000643,ORD_0000148,SKU_02704,9,True,True
OL_000000644,ORD_0000148,SKU_02217,2,True,False
OL_000000645,ORD_0000149,SKU_02348,2,True,False
OL_000000646,ORD_0000149,SKU_02562,4,False,False
OL_000000647,ORD_0000150,SKU_01626,1,True,True
OL_000000648,ORD_0000150,SKU_00936,11,False,False
OL_000000649,ORD_0000150,SKU_02674,1,True,False
OL_000000650,ORD_0000151,SKU_02836,3,True,False
OL_000000651,ORD_0000151,SKU_02226,11,False,False
OL_000000652,ORD_0000151,SKU_00572,6,False,False
OL_000000653,ORD_0000152,SKU_01694,6,False,True
OL_000000654,ORD_0000152,SKU_00933,12,False,False
OL_000000655,ORD_0000152,SKU_00944,8,False,False
OL_000000656,ORD_0000152,SKU_01218,1,True,True
OL_000000657,ORD_0000152,SKU_02396,5,False,False
OL_000000658,ORD_0000153,SKU_01307,1,False,False
OL_000000659,ORD_0000153,SKU_02802,12,True,False
OL_000000660,ORD_0000153,SKU_02643,1,True,True
OL_000000661,ORD_0000153,SKU_01613,3,True,False
OL_000000662,ORD_0000153,SKU_02799,5,False,False
OL_000000663,ORD_0000153,SKU_00724,2,False,False
OL_000000664,ORD_0000153,SKU_01667,15,False,False
OL_000000665,ORD_0000153,SKU_02034,7,False,True
OL_000000666,ORD_0000153,SKU_01860,4,False,False
OL_000000667,ORD_0000153,SKU_01834,5,False,False
OL_000000668,ORD_0000153,SKU_02593,3,True,True
OL_000000669,ORD_0000153,SKU_02169,3,False,False
OL_000000670,ORD_0000153,SKU_02295,4,True,False
OL_000000671,ORD_0000153,SKU_01188,6,False,False
OL_000000672,ORD_0000153,SKU_02711,1,True,False
OL_000000673,ORD_0000154,SKU_02124,14,False,True
OL_000000674,ORD_0000154,SKU_00461,8,True,False
OL_000000675,ORD_0000154,SKU_02648,1,False,False
OL_000000676,ORD_0000154,SKU_01225,7,True,False
OL_000000677,ORD_0000154,SKU_01880,3,False,False
OL_000000678,ORD_0000155,SKU_00337,2,False,False
OL_000000679,ORD_0000155,SKU_00469,4,False,False
OL_000000680,ORD_0000155,SKU_02598,6,True,False
OL_000000681,ORD_0000155,SKU_01297,11,False,False
OL_000000682,ORD_0000156,SKU_00273,5,False,True
OL_000000683,ORD_0000157,SKU_01688,12,True,False
OL_000000684,ORD_0000157,SKU_01072,12,False,False
OL_000000685,ORD_0000157,SKU_00145,9,False,False
OL_000000686,ORD_0000157,SKU_00440,33,False,False
OL_000000687,ORD_0000157,SKU_02516,38,True,False
OL_000000688,ORD_0000158,SKU_02507,16,True,True
OL_000000689,ORD_0000158,SKU_02473,6,False,False
OL_000000690,ORD_0000159,SKU_02045,2,False,True
OL_000000691,ORD_0000159,SKU_01412,9,True,True
OL_000000692,ORD_0000160,SKU_01799,1,False,True
OL_000000693,ORD_0000160,SKU_01984,6,True,False
OL_000000694,ORD_0000160,SKU_00630,5,False,True
OL_000000695,ORD_0000161,SKU_01767,1,True,False
OL_000000696,ORD_0000161,SKU_00869,5,False,False
OL_000000697,ORD_0000161,SKU_01188,4,False,True
OL_000000698,ORD_0000161,SKU_01695,1,False,True
OL_000000699,ORD_0000161,SKU_01118,34,False,False
OL_000000700,ORD_0000162,SKU_02658,1,False,True
OL_000000701,ORD_0000162,SKU_01102,3,False,True
OL_000000702,ORD_0000162,SKU_00092,5,True,True
OL_000000703,ORD_0000163,SKU_00117,1,False,False
OL_000000704,ORD_0000163,SKU_02346,7,False,True
OL_000000705,ORD_0000163,SKU_02101,6,True,True
OL_000000706,ORD_0000163,SKU_00939,6,True,False
OL_000000707,ORD_0000163,SKU_01973,4,False,True
OL_000000708,ORD_0000163,SKU_00686,3,False,False
OL_000000709,ORD_0000163,SKU_01290,19,False,True
OL_000000710,ORD_0000163,SKU_01066,6,False,True
OL_000000711,ORD_0000163,SKU_01028,1,True,False
OL_000000712,ORD_0000163,SKU_01788,54,True,True
OL_000000713,ORD_0000164,SKU_00409,2,False,False
OL_000000714,ORD_0000165,SKU_01376,39,False,False
OL_000000715,ORD_0000165,SKU_02431,4,False,False
OL_000000716,ORD_0000165,SKU_02546,26,False,False
OL_000000717,ORD_0000165,SKU_00728,5,True,False
OL_000000718,ORD_0000166,SKU_01344,6,False,False
OL_000000719,ORD_0000166,SKU_01953,7,False,False
OL_000000720,ORD_0000166,SKU_00917,5,True,False
OL_000000721,ORD_0000166,SKU_01889,11,False,True
OL_000000722,ORD_0000167,SKU_01732,2,True,False
OL_000000723,ORD_0000167,SKU_02144,2,True,False
OL_000000724,ORD_0000167,SKU_02776,6,False,True
OL_000000725,ORD_0000167,SKU_01642,4,False,False
OL_000000726,ORD_0000168,SKU_01136,7,False,False
OL_000000727,ORD_0000168,SKU_01816,7,True,True
OL_000000728,ORD_0000168,SKU_02354,1,False,False
OL_000000729,ORD_0000168,SKU_00577,4,False,False
OL_000000730,ORD_0000168,SKU_02680,2,True,False
OL_000000731,ORD_0000168,SKU_02033,11,False,False
OL_000000732,ORD_0000168,SKU_01811,3,True,False
OL_000000733,ORD_0000168,SKU_02819,10,False,False
OL_000000734,ORD_0000168,SKU_01104,26,False,False
OL_000000735,ORD_0000168,SKU_00933,12,False,False
OL_000000736,ORD_0000169,SKU_02386,25,True,False
OL_000000737,ORD_0000169,SKU_01776,4,False,False
OL_000000738,ORD_0000169,SKU_01264,7,True,False
OL_000000739,ORD_0000169,SKU_01400,2,False,False
OL_000000740,ORD_0000169,SKU_00772,1,False,True
OL_000000741,ORD_0000170,SKU_01871,4,True,False
OL_000000742,ORD_0000170,SKU_02217,7,True,True
OL_000000743,ORD_0000170,SKU_00511,1,True,True
OL_000000744,ORD_0000171,SKU_02291,4,False,False
OL_000000745,ORD_0000171,SKU_01853,42,False,False
OL_000000746,ORD_0000171,SKU_00293,8,False,False
OL_000000747,ORD_0000171,SKU_02537,16,True,False
OL_000000748,ORD_0000171,SKU_00374,15,False,False
OL_000000749,ORD_0000172,SKU_00333,3,False,False
OL_000000750,ORD_0000172,SKU_00902,1,True,False
OL_000000751,ORD_0000173,SKU_01613,18,True,False
OL_000000752,ORD_0000173,SKU_02140,16,False,False
OL_000000753,ORD_0000173,SKU_00711,30,False,True
OL_000000754,ORD_0000173,SKU_00328,36,True,False
OL_000000755,ORD_0000173,SKU_01965,15,False,False
OL_000000756,ORD_0000174,SKU_01395,6,True,False
OL_000000757,ORD_0000174,SKU_00917,3,True,False
OL_000000758,ORD_0000174,SKU_02421,2,False,False
OL_000000759,ORD_0000174,SKU_00706,12,False,True
OL_000000760,ORD_0000174,SKU_01334,13,False,False
OL_000000761,ORD_0000175,SKU_02461,3,False,False
OL_000000762,ORD_0000175,SKU_01318,5,False,False
OL_000000763,ORD_0000175,SKU_00746,3,False,True
OL_000000764,ORD_0000176,SKU_01443,11,False,True
OL_000000765,ORD_0000176,SKU_00080,2,False,False
OL_000000766,ORD_0000176,SKU_02516,24,True,False
OL_000000767,ORD_0000177,SKU_01327,5,False,False
OL_000000768,ORD_0000177,SKU_00620,4,False,True
OL_000000769,ORD_0000177,SKU_00806,2,False,False
OL_000000770,ORD_0000177,SKU_01538,3,False,True
OL_000000771,ORD_0000178,SKU_01452,4,False,False
OL_000000772,ORD_0000178,SKU_02906,3,False,False
OL_000000773,ORD_0000178,SKU_01214,2,False,False
OL_000000774,ORD_0000178,SKU_00524,6,False,False
OL_000000775,ORD_0000179,SKU_00262,3,False,True
OL_000000776,ORD_0000179,SKU_02594,10,False,False
OL_000000777,ORD_0000179,SKU_02675,5,False,False
OL_000000778,ORD_0000179,SKU_00312,8,True,False
OL_000000779,ORD_0000180,SKU_02689,11,False,True
OL_000000780,ORD_0000180,SKU_01858,1,False,False
OL_000000781,ORD_0000180,SKU_01913,4,False,False
OL_000000782,ORD_0000180,SKU_02621,1,False,False
OL_000000783,ORD_0000180,SKU_00447,11,True,False
OL_000000784,ORD_0000180,SKU_02668,6,True,False
OL_000000785,ORD_0000180,SKU_00010,4,False,False
OL_000000786,ORD_0000180,SKU_01291,2,False,False
OL_000000787,ORD_0000180,SKU_01580,1,True,False
OL_000000788,ORD_0000180,SKU_02288,1,False,False
OL_000000789,ORD_0000181,SKU_01842,4,False,False
OL_000000790,ORD_0000181,SKU_00360,3,False,False
OL_000000791,ORD_0000181,SKU_02317,1,False,True
OL_000000792,ORD_0000181,SKU_02817,2,False,False
OL_000000793,ORD_0000182,SKU_00998,9,False,False
OL_000000794,ORD_0000182,SKU_00499,22,True,False
OL_000000795,ORD_0000182,SKU_01057,9,True,False
OL_000000796,ORD_0000183,SKU_02468,10,False,False
OL_000000797,ORD_0000183,SKU_02341,17,False,False
OL_000000798,ORD_0000183,SKU_01151,5,True,False
OL_000000799,ORD_0000183,SKU_01695,22,False,False
OL_000000800,ORD_0000184,SKU_00400,3,False,False
OL_000000801,ORD_0000184,SKU_00512,8,True,True
OL_000000802,ORD_0000184,SKU_01612,11,True,False
OL_000000803,ORD_0000184,SKU_01175,9,True,True
OL_000000804,ORD_0000184,SKU_00409,4,False,False
OL_000000805,ORD_0000185,SKU_01628,35,False,True
OL_000000806,ORD_0000185,SKU_02451,2,True,False
OL_000000807,ORD_0000185,SKU_02823,1,False,False
OL_000000808,ORD_0000186,SKU_01655,6,False,True
OL_000000809,ORD_0000186,SKU_02605,4,True,True
OL_000000810,ORD_0000186,SKU_02786,5,False,False
OL_000000811,ORD_0000186,SKU_00743,2,False,False
OL_000000812,ORD_0000186,SKU_02101,7,True,False
OL_000000813,ORD_0000186,SKU_01187,4,True,False
OL_000000814,ORD_0000187,SKU_02733,1,False,False
OL_000000815,ORD_0000187,SKU_02622,2,False,False
OL_000000816,ORD_0000187,SKU_01257,1,True,False
OL_000000817,ORD_0000187,SKU_00844,2,True,True
OL_000000818,ORD_0000187,SKU_02525,4,False,False
OL_000000819,ORD_0000187,SKU_00734,20,False,False
OL_000000820,ORD_0000188,SKU_00954,8,False,False
OL_000000821,ORD_0000188,SKU_02000,3,True,True
OL_000000822,ORD_0000188,SKU_02373,3,False,False
OL_000000823,ORD_0000188,SKU_02874,4,False,False
OL_000000824,ORD_0000188,SKU_00390,3,False,False
OL_000000825,ORD_0000188,SKU_00803,1,False,False
OL_000000826,ORD_0000189,SKU_00801,1,False,True
OL_000000827,ORD_0000189,SKU_02157,12,True,False
OL_000000828,ORD_0000189,SKU_00886,3,True,False
OL_000000829,ORD_0000189,SKU_02115,5,False,False
OL_000000830,ORD_0000190,SKU_02415,18,True,True
OL_000000831,ORD_0000190,SKU_01630,52,False,True
OL_000000832,ORD_0000190,SKU_02041,18,False,False
OL_000000833,ORD_0000190,SKU_00238,46,False,False
OL_000000834,ORD_0000190,SKU_02270,11,False,False
OL_000000835,ORD_0000190,SKU_00221,15,False,False
OL_000000836,ORD_0000191,SKU_02303,5,True,False
OL_000000837,ORD_0000191,SKU_01229,1,True,False
OL_000000838,ORD_0000192,SKU_02729,4,False,True
OL_000000839,ORD_0000192,SKU_01543,4,True,True
OL_000000840,ORD_0000192,SKU_00983,4,True,False
OL_000000841,ORD_0000192,SKU_02753,1,False,False
OL_000000842,ORD_0000192,SKU_01684,12,True,False
OL_000000843,ORD_0000192,SKU_01209,4,False,True
OL_000000844,ORD_0000193,SKU_02935,7,False,True
OL_000000845,ORD_0000193,SKU_02926,3,False,True
OL_000000846,ORD_0000193,SKU_01718,8,False,True
OL_000000847,ORD_0000193,SKU_00836,8,False,False
OL_000000848,ORD_0000193,SKU_02278,1,False,False
OL_000000849,ORD_0000194,SKU_02367,5,True,False
OL_000000850,ORD_0000194,SKU_02643,2,True,False
OL_000000851,ORD_0000194,SKU_02944,5,False,False
OL_000000852,ORD_0000195,SKU_01204,2,False,False
OL_000000853,ORD_0000195,SKU_01843,2,False,False
OL_000000854,ORD_0000196,SKU_01961,2,False,False
OL_000000855,ORD_0000196,SKU_02446,1,False,False
OL_000000856,ORD_0000196,SKU_00490,4,False,False
OL_000000857,ORD_0000196,SKU_01116,8,True,False
OL_000000858,ORD_0000196,SKU_02297,2,True,False
OL_000000859,ORD_0000197,SKU_01923,6,True,False
OL_000000860,ORD_0000197,SKU_02112,2,False,False
OL_000000861,ORD_0000197,SKU_02225,5,True,False
OL_000000862,ORD_0000197,SKU_00639,13,False,False
OL_000000863,ORD_0000198,SKU_02243,2,False,True
OL_000000864,ORD_0000198,SKU_00848,1,True,False
OL_000000865,ORD_0000198,SKU_00888,2,True,True
OL_000000866,ORD_0000198,SKU_00715,15,False,False
OL_000000867,ORD_0000199,SKU_00712,11,True,False
OL_000000868,ORD_0000200,SKU_02454,4,True,False
OL_000000869,ORD_0000200,SKU_01182,4,False,True
OL_000000870,ORD_0000200,SKU_01952,1,False,False
OL_000000871,ORD_0000201,SKU_01771,9,True,True
OL_000000872,ORD_0000201,SKU_02817,9,False,False
OL_000000873,ORD_0000201,SKU_02321,4,False,True
OL_000000874,ORD_0000201,SKU_02424,8,False,False
OL_000000875,ORD_0000201,SKU_01546,8,True,True
OL_000000876,ORD_0000201,SKU_02672,6,False,False
OL_000000877,ORD_0000201,SKU_00974,5,False,False
OL_000000878,ORD_0000201,SKU_01023,15,False,True
OL_000000879,ORD_0000201,SKU_01290,18,False,False
OL_000000880,ORD_0000201,SKU_01823,6,False,True
OL_000000881,ORD_0000201,SKU_01905,27,False,False
OL_000000882,ORD_0000201,SKU_01926,1,True,True
OL_000000883,ORD_0000201,SKU_02228,17,False,True
OL_000000884,ORD_0000201,SKU_01874,11,False,False
OL_000000885,ORD_0000201,SKU_02464,17,False,True
OL_000000886,ORD_0000202,SKU_02182,1,False,True
OL_000000887,ORD_0000202,SKU_00272,1,True,False
OL_000000888,ORD_0000203,SKU_01990,3,True,False
OL_000000889,ORD_0000203,SKU_01160,11,True,True
OL_000000890,ORD_0000203,SKU_00647,16,True,False
OL_000000891,ORD_0000203,SKU_02794,3,False,False
OL_000000892,ORD_0000203,SKU_01622,7,False,False
OL_000000893,ORD_0000203,SKU_00957,2,False,False
OL_000000894,ORD_0000204,SKU_02566,4,False,True
OL_000000895,ORD_0000204,SKU_00599,4,True,True
OL_000000896,ORD_0000205,SKU_02253,10,False,False
OL_000000897,ORD_0000205,SKU_02030,6,False,False
OL_000000898,ORD_0000205,SKU_01119,14,False,True
OL_000000899,ORD_0000205,SKU_01287,7,False,True
OL_000000900,ORD_0000206,SKU_02143,3,False,True
OL_000000901,ORD_0000206,SKU_01733,13,False,False
OL_000000902,ORD_0000206,SKU_02285,4,False,True
OL_000000903,ORD_0000207,SKU_01145,1,False,False
OL_000000904,ORD_0000207,SKU_00839,3,True,False
OL_000000905,ORD_0000207,SKU_02328,10,True,False
OL_000000906,ORD_0000207,SKU_02944,3,False,False
OL_000000907,ORD_0000208,SKU_01972,8,False,False
OL_000000908,ORD_0000208,SKU_02404,1,True,False
OL_000000909,ORD_0000208,SKU_00237,6,True,True
OL_000000910,ORD_0000208,SKU_00271,4,True,False
OL_000000911,ORD_0000208,SKU_00143,1,False,False
OL_000000912,ORD_0000209,SKU_00539,5,True,True
OL_000000913,ORD_0000210,SKU_01845,9,False,False
OL_000000914,ORD_0000210,SKU_00876,8,False,False
OL_000000915,ORD_0000210,SKU_02557,2,False,False
OL_000000916,ORD_0000211,SKU_02740,5,False,True
OL_000000917,ORD_0000211,SKU_01491,9,False,False
OL_000000918,ORD_0000211,SKU_01618,11,True,False
OL_000000919,ORD_0000212,SKU_02500,2,False,False
OL_000000920,ORD_0000212,SKU_02187,1,False,False
OL_000000921,ORD_0000212,SKU_01533,4,True,True
OL_000000922,ORD_0000212,SKU_02324,6,False,False
OL_000000923,ORD_0000213,SKU_01707,4,False,False
OL_000000924,ORD_0000213,SKU_02463,2,True,False
