order_id,customer_id,warehouse_id,order_datetime,required_delivery_date,province,city,priority_level,order_status
ORD_0000238,CUST_01744,WH_021,2026-01-10 07:58:00,2026-01-11,Zhejiang,Wenzhou,normal,delivered
ORD_0000239,CUST_00092,WH_019,2026-01-10 17:07:00,2026-01-11,Zhejiang,Ningbo,urgent,dispatched
ORD_0000240,CUST_00392,WH_003,2026-01-10 14:57:00,2026-01-11,Hubei,Xiangyang,normal,dispatched
ORD_0000241,CUST_01855,WH_012,2026-01-10 14:43:00,2026-01-12,Jiangsu,Nanjing,normal,picked
ORD_0000242,CUST_00318,WH_010,2026-01-10 21:26:00,2026-01-11,Guangdong,Shenzhen,normal,delivered
ORD_0000243,CUST_00747,WH_002,2026-01-10 16:57:00,2026-01-11,Zhejiang,Wenzhou,high,delivered
ORD_0000244,CUST_00055,WH_026,2026-01-10 17:07:00,2026-01-11,Guangdong,Guangzhou,normal,picked
ORD_0000245,CUST_01145,WH_007,2026-01-10 21:52:00,2026-01-11,Zhejiang,Hangzhou,high,picking
ORD_0000246,CUST_00589,WH_012,2026-01-10 21:05:00,2026-01-12,Shandong,Jinan,high,delivered
ORD_0000247,CUST_00928,WH_010,2026-01-10 15:49:00,2026-01-11,Sichuan,Chengdu,high,picking
ORD_0000248,CUST_01131,WH_028,2026-01-10 08:20:00,2026-01-11,Jiangsu,Nanjing,normal,picking
ORD_0000249,CUST_01078,WH_009,2026-01-10 12:18:00,2026-01-11,Shandong,Qingdao,normal,dispatched
ORD_0000250,CUST_00036,WH_027,2026-01-10 10:38:00,2026-01-11,Zhejiang,Ningbo,normal,picked
ORD_0000251,CUST_01733,WH_013,2026-01-10 07:26:00,2026-01-11,Guangdong,Dongguan,normal,dispatched
ORD_0000252,CUST_01870,WH_005,2026-01-10 12:38:00,2026-01-12,Guangdong,Guangzhou,normal,picked
ORD_0000253,CUST_01551,WH_006,2026-01-10 14:19:00,2026-01-11,Zhejiang,Wenzhou,normal,picking
ORD_0000254,CUST_00328,WH_014,2026-01-10 07:06:00,2026-01-12,Sichuan,Chengdu,normal,picked
ORD_0000255,CUST_00225,WH_005,2026-01-10 21:50:00,2026-01-11,Guangdong,Dongguan,normal,pending
ORD_0000256,CUST_01885,WH_021,2026-01-10 15:22:00,2026-01-11,Hubei,Yichang,normal,picked
ORD_0000257,CUST_00101,WH_008,2026-01-10 18:11:00,2026-01-11,Zhejiang,Ningbo,normal,picked
ORD_0000258,CUST_01519,WH_003,2026-01-10 17:50:00,2026-01-11,Sichuan,Deyang,normal,dispatched
ORD_0000259,CUST_01640,WH_012,2026-01-10 07:42:00,2026-01-12,Guangdong,Dongguan,normal,dispatched
ORD_0000260,CUST_01959,WH_029,2026-01-10 13:07:00,2026-01-11,Hubei,Wuhan,normal,dispatched
ORD_0000261,CUST_01198,WH_013,2026-01-10 13:19:00,2026-01-11,Shandong,Qingdao,normal,delivered
ORD_0000262,CUST_01051,WH_017,2026-01-10 18:24:00,2026-01-11,Zhejiang,Hangzhou,high,picked
ORD_0000263,CUST_01118,WH_018,2026-01-10 16:42:00,2026-01-11,Zhejiang,Ningbo,normal,delivered
ORD_0000264,CUST_00194,WH_025,2026-01-10 16:30:00,2026-01-11,Jiangsu,Nanjing,high,pending
ORD_0000265,CUST_01412,WH_011,2026-01-10 17:59:00,2026-01-11,Guangdong,Guangzhou,normal,picked
ORD_0000266,CUST_00849,WH_022,2026-01-10 16:00:00,2026-01-11,Hubei,Yichang,normal,pending
ORD_0000267,CUST_00431,WH_022,2026-01-10 20:10:00,2026-01-11,Henan,Kaifeng,urgent,picking
ORD_0000268,CUST_00465,WH_030,2026-01-10 18:14:00,2026-01-11,Henan,Kaifeng,normal,picked
ORD_0000269,CUST_00257,WH_013,2026-01-10 11:36:00,2026-01-11,Henan,Zhengzhou,normal,dispatched
ORD_0000270,CUST_00060,WH_024,2026-01-10 12:25:00,2026-01-12,Zhejiang,Hangzhou,normal,picking
ORD_0000271,CUST_00139,WH_019,2026-01-10 09:29:00,2026-01-11,Henan,Luoyang,normal,dispatched
ORD_0000272,CUST_00804,WH_027,2026-01-10 12:49:00,2026-01-11,Hubei,Yichang,normal,picking
ORD_0000273,CUST_00794,WH_018,2026-01-10 14:10:00,2026-01-11,Henan,Zhengzhou,normal,picked
ORD_0000274,CUST_00814,WH_028,2026-01-10 20:58:00,2026-01-11,Guangdong,Dongguan,normal,dispatched
ORD_0000275,CUST_00359,WH_014,2026-01-10 21:54:00,2026-01-11,Shandong,Yantai,normal,picked
ORD_0000276,CUST_00055,WH_022,2026-01-10 16:50:00,2026-01-12,Guangdong,Guangzhou,normal,picked
ORD_0000277,CUST_01676,WH_026,2026-01-10 08:06:00,2026-01-11,Henan,Kaifeng,normal,dispatched
ORD_0000278,CUST_00724,WH_014,2026-01-10 20:02:00,2026-01-11,Jiangsu,Nanjing,normal,picking
ORD_0000279,CUST_00586,WH_029,2026-01-10 19:44:00,2026-01-11,Guangdong,Guangzhou,high,picked
ORD_0000280,CUST_01710,WH_019,2026-01-10 09:16:00,2026-01-11,Sichuan,Mianyang,normal,picking
ORD_0000281,CUST_00720,WH_022,2026-01-10 08:17:00,2026-01-11,Hubei,Xiangyang,normal,picking
ORD_0000282,CUST_00720,WH_002,2026-01-10 14:53:00,2026-01-11,Hubei,Xiangyang,normal,picked
ORD_0000283,CUST_00135,WH_016,2026-01-10 13:22:00,2026-01-11,Sichuan,Deyang,normal,dispatched
ORD_0000284,CUST_00216,WH_020,2026-01-10 13:07:00,2026-01-11,Sichuan,Deyang,normal,picked
ORD_0000285,CUST_00006,WH_011,2026-01-10 16:18:00,2026-01-11,Guangdong,Shenzhen,normal,picked
ORD_0000286,CUST_00706,WH_001,2026-01-10 19:49:00,2026-01-11,Sichuan,Deyang,normal,picked
ORD_0000287,CUST_01088,WH_020,2026-01-10 08:46:00,2026-01-11,Shandong,Qingdao,normal,delivered
ORD_0000288,CUST_00518,WH_019,2026-01-10 07:44:00,2026-01-11,Hubei,Yichang,high,delivered
ORD_0000289,CUST_00926,WH_024,2026-01-10 17:42:00,2026-01-11,Jiangsu,Suzhou,normal,dispatched
ORD_0000290,CUST_01677,WH_010,2026-01-10 17:58:00,2026-01-11,Guangdong,Guangzhou,normal,picking
ORD_0000291,CUST_01815,WH_016,2026-01-10 07:19:00,2026-01-11,Henan,Zhengzhou,urgent,dispatched
ORD_0000292,CUST_00936,WH_029,2026-01-10 20:34:00,2026-01-11,Sichuan,Deyang,high,pending
ORD_0000293,CUST_00548,WH_022,2026-01-10 11:43:00,2026-01-11,Henan,Zhengzhou,normal,picked
ORD_0000294,CUST_01001,WH_010,2026-01-10 13:23:00,2026-01-12,Zhejiang,Wenzhou,high,picked
ORD_0000295,CUST_01864,WH_028,2026-01-10 16:46:00,2026-01-11,Shandong,Yantai,normal,dispatched
ORD_0000296,CUST_00997,WH_006,2026-01-10 18:30:00,2026-01-11,Hubei,Wuhan,high,dispatched
ORD_0000297,CUST_00928,WH_007,2026-01-10 15:04:00,2026-01-11,Sichuan,Chengdu,normal,picked
ORD_0000298,CUST_01213,WH_010,2026-01-10 15:49:00,2026-01-11,Sichuan,Deyang,high,delivered
ORD_0000299,CUST_01083,WH_019,2026-01-10 11:38:00,2026-01-11,Guangdong,Guangzhou,normal,dispatched
ORD_0000300,CUST_00974,WH_005,2026-01-10 11:54:00,2026-01-11,Sichuan,Deyang,high,picked
ORD_0000301,CUST_01725,WH_030,2026-01-10 13:04:00,2026-01-11,Zhejiang,Ningbo,high,picked
ORD_0000302,CUST_01923,WH_018,2026-01-10 14:30:00,2026-01-11,Guangdong,Guangzhou,high,dispatched
ORD_0000303,CUST_00298,WH_012,2026-01-10 10:07:00,2026-01-11,Henan,Zhengzhou,high,dispatched
ORD_0000304,CUST_00969,WH_029,2026-01-10 20:40:00,2026-01-11,Henan,Zhengzhou,normal,delivered
ORD_0000305,CUST_01908,WH_003,2026-01-10 15:08:00,2026-01-11,Zhejiang,Ningbo,normal,picked
ORD_0000306,CUST_00109,WH_019,2026-01-10 17:25:00,2026-01-11,Zhejiang,Hangzhou,high,delivered
ORD_0000307,CUST_00906,WH_004,2026-01-10 08:28:00,2026-01-11,Zhejiang,Wenzhou,normal,dispatched
ORD_0000308,CUST_00069,WH_015,2026-01-10 12:09:00,2026-01-11,Zhejiang,Ningbo,normal,dispatched
ORD_0000309,CUST_01609,WH_030,2026-01-10 11:54:00,2026-01-11,Guangdong,Guangzhou,high,dispatched
ORD_0000310,CUST_01544,WH_003,2026-01-10 13:34:00,2026-01-11,Hubei,Wuhan,normal,picking
ORD_0000311,CUST_00437,WH_003,2026-01-10 09:44:00,2026-01-11,Guangdong,Dongguan,normal,dispatched
ORD_0000312,CUST_01073,WH_019,2026-01-10 20:26:00,2026-01-11,Guangdong,Dongguan,normal,delivered
ORD_0000313,CUST_01571,WH_001,2026-01-10 13:34:00,2026-01-11,Zhejiang,Hangzhou,normal,dispatched
ORD_0000314,CUST_00299,WH_008,2026-01-10 11:33:00,2026-01-11,Zhejiang,Ningbo,normal,picked
ORD_0000315,CUST_00669,WH_028,2026-01-10 07:31:00,2026-01-11,Jiangsu,Nanjing,normal,picked
ORD_0000316,CUST_00921,WH_023,2026-01-10 11:15:00,2026-01-11,Sichuan,Deyang,normal,picking
ORD_0000317,CUST_00453,WH_018,2026-01-10 21:36:00,2026-01-11,Zhejiang,Ningbo,normal,pending
ORD_0000318,CUST_00423,WH_020,2026-01-10 21:45:00,2026-01-12,Guangdong,Shenzhen,normal,delivered
ORD_0000319,CUST_01077,WH_026,2026-01-10 18:31:00,2026-01-11,Zhejiang,Hangzhou,normal,picked
ORD_0000320,CUST_00560,WH_010,2026-01-10 20:55:00,2026-01-11,Hubei,Wuhan,normal,picked
ORD_0000321,CUST_00726,WH_024,2026-01-10 17:11:00,2026-01-11,Hubei,Xiangyang,normal,delivered
ORD_0000322,CUST_00586,WH_001,2026-01-10 15:15:00,2026-01-11,Guangdong,Guangzhou,normal,pending
ORD_0000323,CUST_00136,WH_004,2026-01-10 21:21:00,2026-01-11,Henan,Kaifeng,normal,picked
ORD_0000324,CUST_01131,WH_004,2026-01-10 10:56:00,2026-01-11,Jiangsu,Nanjing,normal,picked
ORD_0000325,CUST_00058,WH_029,2026-01-10 13:00:00,2026-01-12,Hubei,Yichang,normal,picked
ORD_0000326,CUST_00384,WH_029,2026-01-10 16:54:00,2026-01-11,Hubei,Yichang,normal,picking
ORD_0000327,CUST_01105,WH_015,2026-01-10 12:39:00,2026-01-11,Zhejiang,Wenzhou,normal,picking
ORD_0000328,CUST_01508,WH_027,2026-01-10 13:11:00,2026-01-11,Zhejiang,Wenzhou,normal,delivered
ORD_0000329,CUST_00048,WH_009,2026-01-10 21:49:00,2026-01-11,Shandong,Jinan,normal,picking
ORD_0000330,CUST_00654,WH_026,2026-01-10 13:15:00,2026-01-12,Zhejiang,Hangzhou,normal,pending
ORD_0000331,CUST_00797,WH_025,2026-01-10 17:00:00,2026-01-11,Zhejiang,Hangzhou,normal,dispatched
ORD_0000332,CUST_00352,WH_030,2026-01-10 19:40:00,2026-01-11,Zhejiang,Hangzhou,normal,dispatched
ORD_0000333,CUST_01198,WH_008,2026-01-10 06:19:00,2026-01-11,Shandong,Qingdao,high,picked
ORD_0000334,CUST_01271,WH_030,2026-01-10 15:15:00,2026-01-11,Guangdong,Guangzhou,normal,picking
ORD_0000335,CUST_00044,WH_004,2026-01-10 08:13:00,2026-01-11,Shandong,Qingdao,normal,picking
ORD_0000336,CUST_01418,WH_001,2026-01-10 10:12:00,2026-01-11,Guangdong,Guangzhou,normal,picked
ORD_0000337,CUST_00075,WH_016,2026-01-10 12:52:00,2026-01-11,Guangdong,Guangzhou,normal,picked
ORD_0000338,CUST_00469,WH_006,2026-01-10 06:01:00,2026-01-11,Jiangsu,Nanjing,normal,delivered
ORD_0000339,CUST_01493,WH_005,2026-01-10 08:37:00,2026-01-11,Hubei,Wuhan,normal,picked
ORD_0000340,CUST_01376,WH_021,2026-01-10 13:12:00,2026-01-11,Guangdong,Shenzhen,normal,picked
ORD_0000341,CUST_01777,WH_010,2026-01-10 15:02:00,2026-01-11,Guangdong,Dongguan,normal,dispatched
ORD_0000342,CUST_01779,WH_014,2026-01-10 15:50:00,2026-01-11,Hubei,Xiangyang,normal,picking
ORD_0000343,CUST_01894,WH_011,2026-01-10 16:06:00,2026-01-11,Sichuan,Chengdu,normal,dispatched
ORD_0000344,CUST_00318,WH_011,2026-01-10 10:38:00,2026-01-11,Guangdong,Shenzhen,normal,delivered
ORD_0000345,CUST_00698,WH_002,2026-01-10 21:06:00,2026-01-11,Hubei,Yichang,normal,dispatched
ORD_0000346,CUST_00803,WH_009,2026-01-10 16:15:00,2026-01-11,Hubei,Yichang,normal,delivered
ORD_0000347,CUST_00431,WH_013,2026-01-10 09:41:00,2026-01-11,Henan,Kaifeng,normal,picked
ORD_0000348,CUST_00361,WH_010,2026-01-10 20:18:00,2026-01-12,Shandong,Qingdao,normal,picking
ORD_0000349,CUST_00092,WH_020,2026-01-10 08:00:00,2026-01-11,Zhejiang,Ningbo,high,picking
ORD_0000350,CUST_00804,WH_009,2026-01-10 10:30:00,2026-01-11,Hubei,Yichang,high,picked
ORD_0000351,CUST_01195,WH_003,2026-01-10 06:13:00,2026-01-11,Shandong,Yantai,urgent,dispatched
ORD_0000352,CUST_00666,WH_030,2026-01-10 07:10:00,2026-01-11,Hubei,Wuhan,normal,dispatched
ORD_0000353,CUST_00346,WH_009,2026-01-10 21:12:00,2026-01-11,Shandong,Yantai,normal,picked
ORD_0000354,CUST_00564,WH_012,2026-01-10 08:55:00,2026-01-11,Jiangsu,Nanjing,high,picking
ORD_0000355,CUST_00288,WH_008,2026-01-10 06:06:00,2026-01-11,Zhejiang,Ningbo,normal,pending
ORD_0000356,CUST_00651,WH_007,2026-01-10 15:34:00,2026-01-11,Henan,Zhengzhou,normal,dispatched
ORD_0000357,CUST_00830,WH_003,2026-01-10 20:01:00,2026-01-11,Hubei,Yichang,normal,picked
ORD_0000358,CUST_00107,WH_006,2026-01-10 21:31:00,2026-01-11,Henan,Luoyang,normal,picking
ORD_0000359,CUST_01410,WH_006,2026-01-10 09:12:00,2026-01-11,Sichuan,Deyang,high,picked
ORD_0000360,CUST_01761,WH_013,2026-01-10 12:59:00,2026-01-11,Guangdong,Dongguan,normal,dispatched
ORD_0000361,CUST_01164,WH_024,2026-01-10 07:56:00,2026-01-11,Sichuan,Chengdu,normal,picking
ORD_0000362,CUST_00875,WH_003,2026-01-10 16:50:00,2026-01-11,Guangdong,Dongguan,normal,picked
ORD_0000363,CUST_01833,WH_007,2026-01-10 17:41:00,2026-01-11,Jiangsu,Nanjing,normal,picking
ORD_0000364,CUST_01200,WH_021,2026-01-10 06:19:00,2026-01-11,Henan,Zhengzhou,normal,picking
ORD_0000365,CUST_01250,WH_011,2026-01-10 09:38:00,2026-01-11,Zhejiang,Ningbo,normal,dispatched
ORD_0000366,CUST_01423,WH_009,2026-01-10 07:03:00,2026-01-12,Zhejiang,Hangzhou,normal,dispatched
ORD_0000367,CUST_01610,WH_030,2026-01-10 20:35:00,2026-01-11,Hubei,Yichang,normal,picked
ORD_0000368,CUST_01328,WH_009,2026-01-10 17:51:00,2026-01-11,Zhejiang,Wenzhou,normal,picking
ORD_0000369,CUST_01825,WH_007,2026-01-10 06:33:00,2026-01-11,Zhejiang,Ningbo,normal,picking
ORD_0000370,CUST_00069,WH_025,2026-01-10 14:54:00,2026-01-11,Zhejiang,Ningbo,normal,picking
ORD_0000371,CUST_01610,WH_025,2026-01-10 10:29:00,2026-01-11,Hubei,Yichang,normal,picked
ORD_0000372,CUST_01160,WH_011,2026-01-10 09:03:00,2026-01-11,Hubei,Wuhan,normal,picking
ORD_0000373,CUST_01742,WH_009,2026-01-10 19:53:00,2026-01-11,Zhejiang,Hangzhou,normal,picking
ORD_0000374,CUST_01978,WH_025,2026-01-10 21:03:00,2026-01-11,Zhejiang,Hangzhou,normal,dispatched
ORD_0000375,CUST_01293,WH_022,2026-01-10 08:37:00,2026-01-11,Sichuan,Mianyang,normal,delivered
ORD_0000376,CUST_00397,WH_027,2026-01-10 19:49:00,2026-01-11,Jiangsu,Nanjing,normal,picking
ORD_0000377,CUST_01494,WH_003,2026-01-10 10:13:00,2026-01-11,Jiangsu,Wuxi,normal,picking
ORD_0000378,CUST_01975,WH_016,2026-01-10 17:19:00,2026-01-11,Hubei,Yichang,normal,dispatched
ORD_0000379,CUST_01535,WH_010,2026-01-10 06:50:00,2026-01-12,Guangdong,Dongguan,normal,dispatched
ORD_0000380,CUST_01958,WH_018,2026-01-10 21:29:00,2026-01-11,Shandong,Qingdao,urgent,delivered
ORD_0000381,CUST_00096,WH_009,2026-01-10 12:30:00,2026-01-11,Hubei,Yichang,high,picked
ORD_0000382,CUST_01321,WH_028,2026-01-10 10:44:00,2026-01-11,Sichuan,Chengdu,normal,dispatched
ORD_0000383,CUST_01437,WH_017,2026-01-10 09:29:00,2026-01-11,Jiangsu,Nanjing,normal,picked
ORD_0000384,CUST_00002,WH_025,2026-01-10 06:13:00,2026-01-11,Shandong,Jinan,normal,dispatched
ORD_0000385,CUST_00315,WH_025,2026-01-10 17:26:00,2026-01-11,Hubei,Yichang,urgent,pending
ORD_0000386,CUST_01594,WH_002,2026-01-10 12:32:00,2026-01-11,Zhejiang,Ningbo,normal,delivered
ORD_0000387,CUST_00842,WH_028,2026-01-10 14:20:00,2026-01-11,Hubei,Wuhan,urgent,pending
ORD_0000388,CUST_01712,WH_010,2026-01-10 14:59:00,2026-01-11,Hubei,Yichang,normal,delivered
ORD_0000389,CUST_01689,WH_009,2026-01-10 12:06:00,2026-01-11,Henan,Luoyang,normal,picked
ORD_0000390,CUST_01168,WH_014,2026-01-10 18:04:00,2026-01-11,Hubei,Wuhan,normal,picking
ORD_0000391,CUST_01405,WH_023,2026-01-10 10:25:00,2026-01-11,Zhejiang,Ningbo,normal,picked
ORD_0000392,CUST_00021,WH_003,2026-01-10 19:06:00,2026-01-11,Hubei,Yichang,normal,picking
ORD_0000393,CUST_01257,WH_030,2026-01-10 21:06:00,2026-01-11,Shandong,Qingdao,normal,picked
ORD_0000394,CUST_01293,WH_021,2026-01-10 18:47:00,2026-01-11,Sichuan,Mianyang,high,picked
ORD_0000395,CUST_00392,WH_008,2026-01-10 13:13:00,2026-01-11,Hubei,Xiangyang,normal,dispatched
ORD_0000396,CUST_01023,WH_028,2026-01-10 16:39:00,2026-01-11,Zhejiang,Hangzhou,high,pending
ORD_0000397,CUST_01100,WH_013,2026-01-10 08:59:00,2026-01-11,Zhejiang,Wenzhou,normal,picked
ORD_0000398,CUST_00496,WH_015,2026-01-10 16:53:00,2026-01-11,Zhejiang,Wenzhou,normal,dispatched
ORD_0000399,CUST_00759,WH_002,2026-01-10 14:30:00,2026-01-11,Sichuan,Deyang,normal,picking
ORD_0000400,CUST_01684,WH_026,2026-01-10 11:16:00,2026-01-11,Shandong,Qingdao,normal,picked
ORD_0000401,CUST_01993,WH_009,2026-01-10 18:34:00,2026-01-11,Hubei,Xiangyang,normal,picking
ORD_0000402,CUST_01092,WH_003,2026-01-10 06:23:00,2026-01-11,Henan,Zhengzhou,normal,delivered
ORD_0000403,CUST_01256,WH_012,2026-01-10 09:11:00,2026-01-11,Shandong,Yantai,high,picking
ORD_0000404,CUST_00096,WH_027,2026-01-10 10:00:00,2026-01-11,Hubei,Yichang,high,picking
ORD_0000405,CUST_00455,WH_016,2026-01-10 15:10:00,2026-01-11,Jiangsu,Suzhou,normal,picked
ORD_0000406,CUST_00586,WH_008,2026-01-10 13:13:00,2026-01-11,Guangdong,Guangzhou,normal,dispatched
ORD_0000407,CUST_01610,WH_030,2026-01-10 11:55:00,2026-01-11,Hubei,Yichang,normal,picked
ORD_0000408,CUST_01556,WH_026,2026-01-10 15:05:00,2026-01-12,Shandong,Jinan,normal,delivered
ORD_0000409,CUST_00360,WH_009,2026-01-10 20:32:00,2026-01-12,Zhejiang,Ningbo,high,delivered
ORD_0000410,CUST_00333,WH_024,2026-01-10 19:19:00,2026-01-11,Sichuan,Deyang,normal,delivered
ORD_0000411,CUST_00384,WH_020,2026-01-10 16:07:00,2026-01-12,Hubei,Yichang,high,pending
ORD_0000412,CUST_00155,WH_006,2026-01-10 12:31:00,2026-01-11,Zhejiang,Wenzhou,urgent,picked
ORD_0000413,CUST_01060,WH_013,2026-01-10 08:21:00,2026-01-11,Shandong,Qingdao,normal,picking
ORD_0000414,CUST_00452,WH_008,2026-01-10 11:49:00,2026-01-11,Shandong,Qingdao,normal,picking
ORD_0000415,CUST_01000,WH_012,2026-01-10 08:12:00,2026-01-11,Zhejiang,Ningbo,normal,dispatched
ORD_0000416,CUST_01144,WH_008,2026-01-10 14:15:00,2026-01-11,Zhejiang,Wenzhou,normal,dispatched
ORD_0000417,CUST_01471,WH_014,2026-01-10 12:51:00,2026-01-11,Jiangsu,Nanjing,normal,picking
ORD_0000418,CUST_01349,WH_011,2026-01-10 20:48:00,2026-01-11,Guangdong,Dongguan,normal,pending
ORD_0000419,CUST_01096,WH_029,2026-01-10 17:02:00,2026-01-11,Zhejiang,Hangzhou,normal,dispatched
ORD_0000420,CUST_00740,WH_021,2026-01-10 15:45:00,2026-01-11,Shandong,Yantai,high,picking
ORD_0000421,CUST_00189,WH_029,2026-01-10 13:26:00,2026-01-12,Zhejiang,Ningbo,normal,picked
ORD_0000422,CUST_00394,WH_024,2026-01-10 08:08:00,2026-01-11,Shandong,Jinan,normal,dispatched
ORD_0000423,CUST_01197,WH_007,2026-01-10 20:13:00,2026-01-12,Guangdong,Shenzhen,normal,picked
ORD_0000424,CUST_01325,WH_023,2026-01-10 12:23:00,2026-01-11,Hubei,Xiangyang,normal,dispatched
ORD_0000425,CUST_00804,WH_015,2026-01-10 08:26:00,2026-01-11,Hubei,Yichang,normal,picking
ORD_0000426,CUST_00719,WH_027,2026-01-10 13:56:00,2026-01-11,Zhejiang,Ningbo,urgent,picked
ORD_0000427,CUST_01570,WH_029,2026-01-10 08:45:00,2026-01-11,Zhejiang,Wenzhou,normal,dispatched
ORD_0000428,CUST_01705,WH_021,2026-01-10 11:46:00,2026-01-11,Zhejiang,Ningbo,normal,picked
ORD_0000429,CUST_01341,WH_030,2026-01-10 10:28:00,2026-01-11,Jiangsu,Suzhou,high,picking
ORD_0000430,CUST_00654,WH_006,2026-01-10 18:55:00,2026-01-11,Zhejiang,Hangzhou,normal,picking
ORD_0000431,CUST_00697,WH_009,2026-01-10 19:42:00,2026-01-11,Hubei,Yichang,normal,picked
ORD_0000432,CUST_01248,WH_003,2026-01-10 09:56:00,2026-01-11,Zhejiang,Hangzhou,high,dispatched
ORD_0000433,CUST_00872,WH_018,2026-01-10 07:34:00,2026-01-11,Zhejiang,Wenzhou,normal,picked
ORD_0000434,CUST_01053,WH_012,2026-01-10 08:14:00,2026-01-11,Hubei,Xiangyang,normal,dispatched
ORD_0000435,CUST_01552,WH_020,2026-01-10 06:38:00,2026-01-11,Guangdong,Guangzhou,normal,picked
ORD_0000436,CUST_00241,WH_001,2026-01-10 21:40:00,2026-01-11,Hubei,Yichang,normal,pending
ORD_0000437,CUST_00683,WH_016,2026-01-10 10:51:00,2026-01-12,Henan,Zhengzhou,normal,picking
ORD_0000438,CUST_00839,WH_026,2026-01-10 16:08:00,2026-01-11,Hubei,Wuhan,normal,picked
ORD_0000439,CUST_00599,WH_030,2026-01-10 10:53:00,2026-01-11,Henan,Zhengzhou,normal,delivered
ORD_0000440,CUST_00807,WH_004,2026-01-10 07:21:00,2026-01-11,Jiangsu,Wuxi,normal,dispatched
ORD_0000441,CUST_01371,WH_020,2026-01-10 19:31:00,2026-01-11,Guangdong,Dongguan,normal,picked
ORD_0000442,CUST_01493,WH_014,2026-01-10 11:29:00,2026-01-11,Hubei,Wuhan,normal,pending
ORD_0000443,CUST_00083,WH_012,2026-01-10 19:30:00,2026-01-11,Sichuan,Mianyang,urgent,picking
ORD_0000444,CUST_01432,WH_004,2026-01-10 12:20:00,2026-01-11,Guangdong,Dongguan,normal,dispatched
ORD_0000445,CUST_00421,WH_022,2026-01-10 14:04:00,2026-01-11,Zhejiang,Wenzhou,normal,delivered
ORD_0000446,CUST_01767,WH_019,2026-01-10 08:00:00,2026-01-11,Zhejiang,Hangzhou,normal,dispatched
ORD_0000447,CUST_00856,WH_017,2026-01-10 15:30:00,2026-01-11,Jiangsu,Nanjing,normal,picked
ORD_0000448,CUST_00606,WH_003,2026-01-10 20:59:00,2026-01-11,Guangdong,Shenzhen,normal,picked
ORD_0000449,CUST_00745,WH_023,2026-01-10 11:53:00,2026-01-11,Henan,Kaifeng,normal,pending
ORD_0000450,CUST_01904,WH_009,2026-01-10 13:01:00,2026-01-11,Zhejiang,Ningbo,normal,dispatched
ORD_0000451,CUST_00212,WH_029,2026-01-10 20:40:00,2026-01-11,Zhejiang,Ningbo,normal,picking
ORD_0000452,CUST_01914,WH_014,2026-01-10 13:12:00,2026-01-11,Sichuan,Mianyang,normal,dispatched
ORD_0000453,CUST_01581,WH_007,2026-01-10 08:29:00,2026-01-11,Guangdong,Dongguan,normal,pending
ORD_0000454,CUST_01140,WH_010,2026-01-10 19:28:00,2026-01-11,Shandong,Yantai,normal,dispatched
ORD_0000455,CUST_01536,WH_004,2026-01-10 13:27:00,2026-01-11,Henan,Kaifeng,normal,picking
ORD_0000456,CUST_01620,WH_022,2026-01-10 06:08:00,2026-01-12,Zhejiang,Wenzhou,normal,dispatched
ORD_0000457,CUST_01216,WH_013,2026-01-10 20:30:00,2026-01-11,Zhejiang,Ningbo,high,dispatched
ORD_0000458,CUST_01580,WH_009,2026-01-10 19:20:00,2026-01-11,Zhejiang,Hangzhou,high,dispatched
ORD_0000459,CUST_00529,WH_002,2026-01-10 10:18:00,2026-01-11,Jiangsu,Nanjing,normal,picked
ORD_0000460,CUST_01739,WH_010,2026-01-10 15:29:00,2026-01-11,Sichuan,Deyang,normal,dispatched
ORD_0000461,CUST_00719,WH_003,2026-01-10 08:01:00,2026-01-11,Zhejiang,Ningbo,normal,dispatched
ORD_0000462,CUST_01519,WH_010,2026-01-10 18:01:00,2026-01-11,Sichuan,Deyang,normal,picking
ORD_0000463,CUST_01804,WH_011,2026-01-10 11:55:00,2026-01-12,Shandong,Jinan,urgent,delivered
ORD_0000464,CUST_00469,WH_022,2026-01-10 06:17:00,2026-01-12,Jiangsu,Nanjing,normal,pending
ORD_0000465,CUST_01783,WH_024,2026-01-10 10:36:00,2026-01-11,Guangdong,Shenzhen,normal,picked
ORD_0000466,CUST_01203,WH_015,2026-01-10 20:02:00,2026-01-12,Zhejiang,Wenzhou,normal,picked
ORD_0000467,CUST_00351,WH_021,2026-01-10 14:38:00,2026-01-11,Sichuan,Mianyang,normal,dispatched
ORD_0000468,CUST_01408,WH_021,2026-01-10 09:41:00,2026-01-11,Shandong,Jinan,normal,picking
ORD_0000469,CUST_00845,WH_012,2026-01-10 21:46:00,2026-01-11,Zhejiang,Ningbo,normal,picking
ORD_0000470,CUST_01366,WH_014,2026-01-10 11:21:00,2026-01-11,Sichuan,Deyang,high,dispatched
ORD_0000471,CUST_00202,WH_021,2026-01-10 16:20:00,2026-01-11,Shandong,Yantai,normal,picked
ORD_0000472,CUST_01344,WH_026,2026-01-10 16:13:00,2026-01-11,Henan,Zhengzhou,normal,picking
ORD_0000473,CUST_00394,WH_012,2026-01-10 09:31:00,2026-01-12,Shandong,Jinan,normal,picking
ORD_0000474,CUST_01459,WH_005,2026-01-10 13:57:00,2026-01-12,Sichuan,Deyang,normal,picked
ORD_0000475,CUST_00217,WH_028,2026-01-10 15:17:00,2026-01-11,Guangdong,Shenzhen,normal,picking
