inventory_id,warehouse_id,bin_id,sku_id,batch_id,manufacture_date,expiry_date,received_date,quantity_available,quantity_reserved,quality_status,days_to_expiry
INV_0000199,WH_013,WH_013_AMBIENT_017,SKU_01106,BATCH_0000199,2026-01-19,2027-02-06,2026-01-29,31,0,good,255
INV_0000200,WH_024,WH_024_COOL_107,SKU_00559,BATCH_0000200,2026-05-11,2027-04-05,2026-05-16,17,0,good,313
INV_0000201,WH_028,WH_028_COLD_019,SKU_00997,BATCH_0000201,2026-04-29,2027-04-29,2026-05-06,5,0,good,337
INV_0000202,WH_021,WH_021_COOL_042,SKU_02498,BATCH_0000202,2025-08-13,2027-03-14,2025-08-17,57,0,good,291
INV_0000203,WH_024,WH_024_AMBIENT_131,SKU_02879,BATCH_0000203,2025-04-14,2028-02-24,2025-04-26,84,0,good,638
INV_0000204,WH_007,WH_007_AMBIENT_046,SKU_01070,BATCH_0000204,2025-11-30,2026-11-30,2025-12-01,10,0,good,187
INV_0000205,WH_001,WH_001_COLD_025,SKU_02609,BATCH_0000205,2026-01-15,2027-01-15,2026-01-24,139,0,good,233
INV_0000206,WH_016,WH_016_AMBIENT_080,SKU_00148,BATCH_0000206,2024-12-03,2027-05-30,2024-12-06,11,2,good,368
INV_0000207,WH_001,WH_001_COLD_121,SKU_00538,BATCH_0000207,2025-12-20,2026-12-20,2025-12-23,18,0,good,207
INV_0000208,WH_012,WH_012_COOL_044,SKU_00730,BATCH_0000208,2025-06-10,2027-06-10,2025-06-19,38,0,good,379
INV_0000209,WH_012,WH_012_AMBIENT_149,SKU_02330,BATCH_0000209,2025-12-13,2028-05-24,2025-12-14,49,0,good,728
INV_0000210,WH_028,WH_028_AMBIENT_084,SKU_02178,BATCH_0000210,2024-08-06,2026-12-09,2024-08-19,4,0,good,196
INV_0000211,WH_008,WH_008_AMBIENT_100,SKU_01536,BATCH_0000211,2025-07-19,2027-10-27,2025-07-24,20,0,good,518
INV_0000212,WH_004,WH_004_AMBIENT_018,SKU_00278,BATCH_0000212,2025-10-15,2027-11-16,2025-10-26,48,0,good,538
INV_0000213,WH_019,WH_019_COOL_048,SKU_01095,BATCH_0000213,2025-05-09,2027-05-09,2025-05-12,79,25,good,347
INV_0000214,WH_005,WH_005_AMBIENT_181,SKU_00535,BATCH_0000214,2025-05-29,2027-06-22,2025-06-07,5,0,good,391
INV_0000215,WH_021,WH_021_AMBIENT_149,SKU_02888,BATCH_0000215,2025-07-12,2026-09-09,2025-07-22,23,0,good,105
INV_0000216,WH_023,WH_023_COOL_010,SKU_01038,BATCH_0000216,2025-12-19,2026-06-28,2025-12-26,26,0,good,32
INV_0000217,WH_026,WH_026_COLD_145,SKU_01937,BATCH_0000217,2025-09-09,2026-09-09,2025-09-20,7,1,good,105
INV_0000218,WH_021,WH_021_AMBIENT_121,SKU_00214,BATCH_0000218,2024-06-07,2026-09-09,2024-06-17,19,0,good,105
INV_0000219,WH_017,WH_017_COOL_098,SKU_00330,BATCH_0000219,2026-03-25,2027-04-12,2026-03-30,10,1,good,320
INV_0000220,WH_026,WH_026_AMBIENT_124,SKU_01675,BATCH_0000220,2025-05-14,2027-08-01,2025-05-17,19,0,good,431
INV_0000221,WH_008,WH_008_AMBIENT_106,SKU_02852,BATCH_0000221,2026-01-04,2027-01-04,2026-01-13,2,0,good,222
INV_0000222,WH_018,WH_018_COLD_167,SKU_00478,BATCH_0000222,2025-08-07,2026-08-07,2025-08-13,9,2,good,72
INV_0000223,WH_006,WH_006_COLD_189,SKU_01270,BATCH_0000223,2026-04-05,2026-08-07,2026-04-10,144,0,good,72
INV_0000224,WH_010,WH_010_AMBIENT_149,SKU_02760,BATCH_0000224,2025-09-22,2027-03-06,2025-09-30,26,4,good,283
INV_0000225,WH_027,WH_027_COOL_184,SKU_01042,BATCH_0000225,2025-01-20,2027-01-20,2025-01-26,47,0,good,238
INV_0000226,WH_010,WH_010_AMBIENT_075,SKU_00025,BATCH_0000226,2025-09-09,2026-09-09,2025-09-15,10,0,good,105
INV_0000227,WH_023,WH_023_AMBIENT_031,SKU_00477,BATCH_0000227,2026-05-13,2027-05-13,2026-05-19,11,0,good,351
INV_0000228,WH_002,WH_002_COLD_035,SKU_00596,BATCH_0000228,2025-08-18,2026-08-18,2025-08-23,46,0,good,83
INV_0000229,WH_030,WH_030_COLD_072,SKU_02136,BATCH_0000229,2026-04-22,2027-04-22,2026-04-27,26,0,good,330
INV_0000230,WH_026,WH_026_COLD_175,SKU_01185,BATCH_0000230,2026-03-06,2027-01-22,2026-03-13,13,0,good,240
INV_0000231,WH_018,WH_018_COOL_094,SKU_00741,BATCH_0000231,2025-07-15,2027-07-15,2025-07-25,6,0,good,414
INV_0000232,WH_021,WH_021_COLD_136,SKU_01017,BATCH_0000232,2026-04-13,2027-01-24,2026-04-21,5,0,good,242
INV_0000233,WH_019,WH_019_COOL_003,SKU_01821,BATCH_0000233,2025-06-16,2026-09-09,2025-06-24,5,1,good,105
INV_0000234,WH_013,WH_013_AMBIENT_002,SKU_02533,BATCH_0000234,2026-05-21,2028-04-04,2026-05-27,20,0,good,678
INV_0000235,WH_012,WH_012_AMBIENT_151,SKU_02064,BATCH_0000235,2024-12-21,2027-09-15,2024-12-31,63,0,good,476
INV_0000236,WH_010,WH_010_AMBIENT_169,SKU_02893,BATCH_0000236,2026-02-02,2028-09-29,2026-02-07,11,4,good,856
INV_0000237,WH_008,WH_008_AMBIENT_160,SKU_02972,BATCH_0000237,2026-02-19,2027-02-19,2026-02-28,10,2,good,268
INV_0000238,WH_029,WH_029_AMBIENT_151,SKU_00421,BATCH_0000238,2026-02-09,2027-02-09,2026-02-16,4,1,good,258
INV_0000239,WH_008,WH_008_COOL_151,SKU_02509,BATCH_0000239,2024-09-09,2026-09-09,2024-09-14,8,1,good,105
INV_0000240,WH_016,WH_016_COOL_009,SKU_02401,BATCH_0000240,2025-06-17,2027-05-28,2025-06-29,66,0,good,366
INV_0000241,WH_024,WH_024_COOL_197,SKU_00099,BATCH_0000241,2025-02-17,2026-07-30,2025-02-20,9,0,good,64
INV_0000242,WH_011,WH_011_AMBIENT_166,SKU_01066,BATCH_0000242,2025-11-17,2027-12-30,2025-11-22,0,0,good,582
INV_0000243,WH_008,WH_008_AMBIENT_051,SKU_00768,BATCH_0000243,2025-12-31,2028-03-09,2026-01-11,17,0,good,652
INV_0000244,WH_019,WH_019_AMBIENT_140,SKU_02570,BATCH_0000244,2024-06-26,2026-09-19,2024-07-08,19,2,good,115
INV_0000245,WH_023,WH_023_AMBIENT_101,SKU_01444,BATCH_0000245,2025-11-19,2027-03-18,2025-12-01,8,0,good,295
INV_0000246,WH_004,WH_004_COLD_178,SKU_00429,BATCH_0000246,2025-11-03,2026-09-07,2025-11-06,5,0,good,103
INV_0000247,WH_010,WH_010_COLD_017,SKU_02912,BATCH_0000247,2026-01-16,2027-01-16,2026-01-17,52,11,good,234
INV_0000248,WH_006,WH_006_COOL_150,SKU_00919,BATCH_0000248,2026-04-22,2027-09-17,2026-04-26,25,0,good,478
INV_0000249,WH_023,WH_023_AMBIENT_049,SKU_00898,BATCH_0000249,2024-12-30,2027-04-04,2025-01-08,17,0,good,312
INV_0000250,WH_019,WH_019_AMBIENT_098,SKU_01835,BATCH_0000250,2025-05-04,2026-09-20,2025-05-11,12,0,good,116
INV_0000251,WH_025,WH_025_AMBIENT_143,SKU_01485,BATCH_0000251,2025-05-14,2027-12-19,2025-05-27,15,0,good,571
INV_0000252,WH_017,WH_017_AMBIENT_114,SKU_02902,BATCH_0000252,2025-01-01,2026-10-21,2025-01-08,2,0,good,147
INV_0000253,WH_024,WH_024_AMBIENT_095,SKU_02756,BATCH_0000253,2025-02-22,2026-09-29,2025-02-25,10,0,good,125
INV_0000254,WH_017,WH_017_COLD_077,SKU_02085,BATCH_0000254,2025-10-26,2026-10-26,2025-11-03,52,9,good,152
INV_0000255,WH_020,WH_020_AMBIENT_019,SKU_02868,BATCH_0000255,2025-09-22,2027-04-29,2025-09-25,11,0,good,337
INV_0000256,WH_005,WH_005_AMBIENT_010,SKU_00055,BATCH_0000256,2025-11-07,2027-03-13,2025-11-12,6,0,good,290
INV_0000257,WH_010,WH_010_COLD_188,SKU_01382,BATCH_0000257,2025-10-08,2026-10-08,2025-10-15,92,1,good,134
INV_0000258,WH_026,WH_026_AMBIENT_062,SKU_02745,BATCH_0000258,2025-12-16,2027-01-06,2025-12-24,44,0,good,224
INV_0000259,WH_019,WH_019_AMBIENT_097,SKU_01870,BATCH_0000259,2025-10-12,2026-12-30,2025-10-23,58,0,good,217
INV_0000260,WH_027,WH_027_COLD_092,SKU_01557,BATCH_0000260,2025-10-09,2026-07-12,2025-10-22,20,0,good,46
INV_0000261,WH_020,WH_020_AMBIENT_182,SKU_02534,BATCH_0000261,2024-02-20,2026-12-19,2024-02-24,1,0,good,206
INV_0000262,WH_019,WH_019_COLD_097,SKU_01408,BATCH_0000262,2026-01-15,2026-06-11,2026-01-16,13,0,good,15
INV_0000263,WH_008,WH_008_FROZEN_127,SKU_01177,BATCH_0000263,2025-10-04,2027-10-04,2025-10-05,18,0,good,495
INV_0000264,WH_006,WH_006_COLD_117,SKU_01395,BATCH_0000264,2025-11-21,2026-11-21,2025-12-03,57,17,good,178
INV_0000265,WH_019,WH_019_AMBIENT_135,SKU_00504,BATCH_0000265,2025-06-14,2027-04-23,2025-06-22,20,0,good,331
INV_0000266,WH_019,WH_019_COOL_069,SKU_01553,BATCH_0000266,2025-03-06,2026-07-19,2025-03-10,11,0,good,53
INV_0000267,WH_017,WH_017_AMBIENT_036,SKU_01575,BATCH_0000267,2026-04-07,2027-11-01,2026-04-08,10,0,good,523
INV_0000268,WH_019,WH_019_AMBIENT_017,SKU_00780,BATCH_0000268,2025-02-17,2026-10-16,2025-02-28,11,3,good,142
INV_0000269,WH_028,WH_028_COOL_156,SKU_02319,BATCH_0000269,2025-07-13,2027-07-13,2025-07-24,2,0,good,412
INV_0000270,WH_001,WH_001_AMBIENT_177,SKU_02773,BATCH_0000270,2024-11-16,2027-02-19,2024-11-20,55,3,good,268
INV_0000271,WH_007,WH_007_COOL_086,SKU_02940,BATCH_0000271,2025-08-08,2027-08-08,2025-08-21,60,12,good,438
INV_0000272,WH_012,WH_012_COLD_054,SKU_01608,BATCH_0000272,2025-07-27,2026-07-27,2025-08-05,25,0,good,61
INV_0000273,WH_028,WH_028_COOL_187,SKU_01062,BATCH_0000273,2025-09-10,2027-09-10,2025-09-22,49,0,good,471
INV_0000274,WH_025,WH_025_COOL_150,SKU_02242,BATCH_0000274,2025-12-26,2027-09-22,2025-12-28,14,0,good,483
INV_0000275,WH_015,WH_015_COOL_001,SKU_00088,BATCH_0000275,2025-01-22,2027-01-22,2025-01-23,17,5,good,240
INV_0000276,WH_007,WH_007_AMBIENT_194,SKU_02706,BATCH_0000276,2025-07-24,2027-09-01,2025-08-01,24,0,good,462
INV_0000277,WH_004,WH_004_AMBIENT_062,SKU_02375,BATCH_0000277,2026-05-27,2027-05-27,2026-06-08,16,2,good,365
INV_0000278,WH_013,WH_013_AMBIENT_179,SKU_00314,BATCH_0000278,2025-11-18,2028-08-19,2025-11-29,1,0,good,815
INV_0000279,WH_018,WH_018_AMBIENT_195,SKU_01440,BATCH_0000279,2023-11-28,2026-11-12,2023-12-07,3,0,good,169
INV_0000280,WH_010,WH_010_COOL_017,SKU_02648,BATCH_0000280,2025-11-30,2027-11-30,2025-12-10,18,0,good,552
INV_0000281,WH_009,WH_009_AMBIENT_021,SKU_00717,BATCH_0000281,2025-11-20,2027-05-11,2025-12-03,5,0,good,349
INV_0000282,WH_008,WH_008_COOL_068,SKU_02509,BATCH_0000282,2025-01-22,2027-01-22,2025-01-23,6,0,good,240
INV_0000283,WH_004,WH_004_COLD_099,SKU_01768,BATCH_0000283,2026-01-23,2026-08-28,2026-02-05,6,2,good,93
INV_0000284,WH_022,WH_022_COOL_107,SKU_01391,BATCH_0000284,2025-11-15,2026-08-07,2025-11-19,47,0,good,72
INV_0000285,WH_024,WH_024_COOL_084,SKU_01605,BATCH_0000285,2025-03-12,2026-10-09,2025-03-13,24,0,good,135
INV_0000286,WH_010,WH_010_COOL_057,SKU_02401,BATCH_0000286,2025-02-01,2027-01-12,2025-02-09,6,0,good,230
INV_0000287,WH_005,WH_005_AMBIENT_011,SKU_02778,BATCH_0000287,2024-10-03,2027-04-17,2024-10-06,168,0,good,325
INV_0000288,WH_011,WH_011_COLD_066,SKU_00839,BATCH_0000288,2025-07-26,2026-07-26,2025-07-28,31,0,good,60
INV_0000289,WH_002,WH_002_COOL_153,SKU_01970,BATCH_0000289,2025-07-31,2027-03-26,2025-08-04,4,0,good,303
INV_0000290,WH_014,WH_014_AMBIENT_166,SKU_01094,BATCH_0000290,2025-09-04,2026-09-04,2025-09-14,13,3,good,100
INV_0000291,WH_029,WH_029_COLD_165,SKU_01608,BATCH_0000291,2025-09-18,2026-09-18,2025-09-22,9,0,good,114
INV_0000292,WH_022,WH_022_AMBIENT_037,SKU_02421,BATCH_0000292,2025-04-14,2028-02-21,2025-04-18,49,0,good,635
INV_0000293,WH_010,WH_010_AMBIENT_044,SKU_02736,BATCH_0000293,2024-07-03,2027-02-27,2024-07-06,22,0,good,276
INV_0000294,WH_027,WH_027_AMBIENT_119,SKU_01861,BATCH_0000294,2025-11-05,2027-04-08,2025-11-07,71,0,good,316
INV_0000295,WH_029,WH_029_AMBIENT_094,SKU_01883,BATCH_0000295,2026-03-19,2028-02-02,2026-03-20,8,1,good,616
INV_0000296,WH_023,WH_023_COLD_053,SKU_00988,BATCH_0000296,2025-12-21,2026-07-19,2025-12-31,10,2,good,53
INV_0000297,WH_029,WH_029_COLD_125,SKU_00182,BATCH_0000297,2026-04-19,2026-12-27,2026-04-25,115,0,good,214
INV_0000298,WH_011,WH_011_AMBIENT_102,SKU_02145,BATCH_0000298,2025-10-11,2026-10-11,2025-10-21,16,0,good,137
INV_0000299,WH_006,WH_006_AMBIENT_091,SKU_00066,BATCH_0000299,2026-04-14,2027-09-27,2026-04-23,21,0,good,488
INV_0000300,WH_028,WH_028_AMBIENT_129,SKU_02663,BATCH_0000300,2024-04-19,2026-11-12,2024-04-25,63,7,good,169
INV_0000301,WH_018,WH_018_AMBIENT_192,SKU_00126,BATCH_0000301,2024-08-31,2027-01-02,2024-09-12,118,0,good,220
INV_0000302,WH_018,WH_018_AMBIENT_085,SKU_02724,BATCH_0000302,2026-05-06,2027-05-06,2026-05-19,16,0,good,344
INV_0000303,WH_010,WH_010_AMBIENT_189,SKU_01006,BATCH_0000303,2025-08-02,2026-10-18,2025-08-12,13,0,good,144
INV_0000304,WH_015,WH_015_COLD_144,SKU_00123,BATCH_0000304,2026-05-14,2027-05-14,2026-05-22,16,0,good,352
INV_0000305,WH_013,WH_013_COLD_055,SKU_00888,BATCH_0000305,2026-04-04,2026-08-03,2026-04-16,20,0,good,68
INV_0000306,WH_006,WH_006_COLD_139,SKU_01241,BATCH_0000306,2026-02-01,2027-02-01,2026-02-07,159,0,good,250
INV_0000307,WH_006,WH_006_FROZEN_200,SKU_02581,BATCH_0000307,2025-09-23,2026-07-20,2025-10-04,15,0,good,54
INV_0000308,WH_016,WH_016_COLD_138,SKU_01690,BATCH_0000308,2025-11-17,2026-11-17,2025-11-20,78,4,good,174
INV_0000309,WH_022,WH_022_COLD_151,SKU_00839,BATCH_0000309,2026-01-17,2027-01-17,2026-01-19,5,1,good,235
INV_0000310,WH_025,WH_025_COLD_091,SKU_01097,BATCH_0000310,2026-02-26,2027-02-26,2026-02-27,21,0,good,275
INV_0000311,WH_011,WH_011_AMBIENT_133,SKU_02888,BATCH_0000311,2025-06-21,2026-08-19,2025-06-30,65,0,good,84
INV_0000312,WH_009,WH_009_COOL_155,SKU_01909,BATCH_0000312,2025-05-08,2026-07-26,2025-05-17,5,0,good,60
INV_0000313,WH_003,WH_003_AMBIENT_125,SKU_02054,BATCH_0000313,2025-12-20,2027-06-19,2025-12-31,25,0,good,388
INV_0000314,WH_022,WH_022_AMBIENT_148,SKU_00805,BATCH_0000314,2025-08-21,2026-08-21,2025-08-25,10,0,good,86
INV_0000315,WH_017,WH_017_COLD_129,SKU_02811,BATCH_0000315,2026-05-23,2026-10-31,2026-06-05,42,0,good,157
INV_0000316,WH_024,WH_024_AMBIENT_192,SKU_00982,BATCH_0000316,2025-05-02,2027-09-27,2025-05-14,9,0,good,488
INV_0000317,WH_003,WH_003_COLD_028,SKU_01560,BATCH_0000317,2026-03-15,2027-03-15,2026-03-18,7,0,good,292
INV_0000318,WH_015,WH_015_AMBIENT_011,SKU_02809,BATCH_0000318,2025-08-27,2026-08-27,2025-09-03,55,0,good,92
INV_0000319,WH_005,WH_005_AMBIENT_138,SKU_02445,BATCH_0000319,2026-05-26,2028-03-08,2026-06-08,12,4,good,651
INV_0000320,WH_001,WH_001_AMBIENT_176,SKU_01893,BATCH_0000320,2025-07-17,2027-01-01,2025-07-29,64,26,good,219
INV_0000321,WH_018,WH_018_AMBIENT_032,SKU_00676,BATCH_0000321,2025-10-17,2026-10-17,2025-10-21,9,0,good,143
INV_0000322,WH_025,WH_025_COOL_058,SKU_01616,BATCH_0000322,2025-06-24,2027-06-24,2025-06-26,6,0,good,393
INV_0000323,WH_024,WH_024_AMBIENT_109,SKU_00619,BATCH_0000323,2026-03-07,2027-06-08,2026-03-09,11,0,good,377
INV_0000324,WH_022,WH_022_AMBIENT_021,SKU_02114,BATCH_0000324,2026-03-17,2027-03-17,2026-03-18,70,2,good,294
INV_0000325,WH_026,WH_026_AMBIENT_017,SKU_01621,BATCH_0000325,2025-01-03,2026-10-01,2025-01-11,36,0,good,127
INV_0000326,WH_027,WH_027_AMBIENT_186,SKU_01123,BATCH_0000326,2025-10-14,2026-10-14,2025-10-18,6,0,good,140
INV_0000327,WH_019,WH_019_AMBIENT_123,SKU_02259,BATCH_0000327,2025-01-16,2026-09-14,2025-01-21,5,0,good,110
INV_0000328,WH_003,WH_003_AMBIENT_106,SKU_00506,BATCH_0000328,2025-08-21,2027-07-13,2025-09-03,207,0,good,412
INV_0000329,WH_010,WH_010_COOL_161,SKU_01457,BATCH_0000329,2025-08-13,2027-06-17,2025-08-25,11,0,good,386
INV_0000330,WH_010,WH_010_COLD_079,SKU_02205,BATCH_0000330,2026-02-02,2027-01-08,2026-02-11,5,1,good,226
INV_0000331,WH_016,WH_016_AMBIENT_014,SKU_00075,BATCH_0000331,2025-07-10,2026-07-10,2025-07-22,53,0,good,44
INV_0000332,WH_025,WH_025_COLD_196,SKU_00461,BATCH_0000332,2026-01-12,2027-01-12,2026-01-21,24,0,good,230
INV_0000333,WH_002,WH_002_COLD_133,SKU_02284,BATCH_0000333,2026-05-07,2026-10-21,2026-05-20,7,2,good,147
INV_0000334,WH_025,WH_025_AMBIENT_030,SKU_02301,BATCH_0000334,2026-04-16,2027-08-25,2026-04-22,14,0,good,455
INV_0000335,WH_004,WH_004_COOL_179,SKU_01561,BATCH_0000335,2026-02-07,2028-02-07,2026-02-20,10,0,good,621
INV_0000336,WH_012,WH_012_COLD_130,SKU_00047,BATCH_0000336,2026-03-17,2027-02-05,2026-03-21,54,0,good,254
INV_0000337,WH_010,WH_010_AMBIENT_074,SKU_02860,BATCH_0000337,2024-10-04,2027-04-04,2024-10-07,92,11,good,312
INV_0000338,WH_023,WH_023_COOL_003,SKU_00397,BATCH_0000338,2025-07-20,2027-07-20,2025-07-31,3,0,good,419
INV_0000339,WH_011,WH_011_AMBIENT_186,SKU_02236,BATCH_0000339,2025-08-08,2026-08-08,2025-08-19,6,0,good,73
INV_0000340,WH_018,WH_018_COLD_100,SKU_00597,BATCH_0000340,2026-04-27,2027-04-27,2026-04-28,54,0,good,335
INV_0000341,WH_027,WH_027_COOL_114,SKU_02014,BATCH_0000341,2025-10-13,2027-10-13,2025-10-16,58,0,good,504
INV_0000342,WH_019,WH_019_AMBIENT_019,SKU_00281,BATCH_0000342,2026-01-14,2027-01-14,2026-01-24,28,0,good,232
INV_0000343,WH_008,WH_008_COLD_027,SKU_02074,BATCH_0000343,2026-01-22,2026-11-25,2026-01-29,19,0,good,182
INV_0000344,WH_019,WH_019_COLD_097,SKU_00229,BATCH_0000344,2026-03-12,2027-03-12,2026-03-23,17,0,good,289
INV_0000345,WH_012,WH_012_AMBIENT_133,SKU_01096,BATCH_0000345,2025-05-28,2027-12-05,2025-05-29,182,0,good,557
INV_0000346,WH_028,WH_028_COOL_107,SKU_02721,BATCH_0000346,2026-02-23,2026-10-14,2026-03-02,95,22,good,140
INV_0000347,WH_016,WH_016_AMBIENT_161,SKU_02599,BATCH_0000347,2025-12-05,2027-01-10,2025-12-12,53,0,good,228
INV_0000348,WH_006,WH_006_COLD_146,SKU_00106,BATCH_0000348,2025-12-30,2026-10-07,2026-01-06,20,3,good,133
INV_0000349,WH_029,WH_029_COLD_150,SKU_02118,BATCH_0000349,2025-12-26,2026-12-26,2026-01-02,25,0,good,213
INV_0000350,WH_016,WH_016_AMBIENT_104,SKU_00455,BATCH_0000350,2026-04-14,2027-08-12,2026-04-23,40,0,good,442
INV_0000351,WH_021,WH_021_COLD_009,SKU_00251,BATCH_0000351,2026-04-03,2027-04-03,2026-04-09,25,0,good,311
INV_0000352,WH_006,WH_006_COOL_120,SKU_02179,BATCH_0000352,2024-11-12,2026-11-12,2024-11-17,32,0,good,169
INV_0000353,WH_019,WH_019_AMBIENT_103,SKU_02371,BATCH_0000353,2026-02-16,2027-02-16,2026-03-01,31,4,good,265
INV_0000354,WH_012,WH_012_AMBIENT_041,SKU_00333,BATCH_0000354,2026-02-08,2027-02-08,2026-02-12,19,0,good,257
INV_0000355,WH_003,WH_003_COOL_100,SKU_01430,BATCH_0000355,2024-08-25,2026-08-09,2024-09-05,31,1,good,74
INV_0000356,WH_009,WH_009_AMBIENT_074,SKU_00299,BATCH_0000356,2026-04-02,2027-11-23,2026-04-12,63,5,good,545
INV_0000357,WH_002,WH_002_AMBIENT_031,SKU_02214,BATCH_0000357,2024-07-29,2027-01-13,2024-07-31,33,0,good,231
INV_0000358,WH_001,WH_001_AMBIENT_067,SKU_01461,BATCH_0000358,2025-11-01,2026-11-01,2025-11-13,10,0,good,158
INV_0000359,WH_021,WH_021_AMBIENT_065,SKU_00761,BATCH_0000359,2026-01-16,2027-01-16,2026-01-29,108,0,good,234
INV_0000360,WH_013,WH_013_FROZEN_127,SKU_01041,BATCH_0000360,2025-03-01,2027-03-01,2025-03-06,9,2,good,278
INV_0000361,WH_002,WH_002_COOL_158,SKU_02350,BATCH_0000361,2026-04-17,2027-02-13,2026-04-30,27,0,good,262
INV_0000362,WH_001,WH_001_AMBIENT_094,SKU_02471,BATCH_0000362,2026-01-16,2027-01-16,2026-01-29,4,0,good,234
INV_0000363,WH_011,WH_011_AMBIENT_121,SKU_01367,BATCH_0000363,2026-05-21,2027-11-12,2026-05-29,25,0,good,534
INV_0000364,WH_005,WH_005_AMBIENT_173,SKU_02740,BATCH_0000364,2025-08-04,2026-08-04,2025-08-14,37,0,good,69
INV_0000365,WH_020,WH_020_AMBIENT_025,SKU_02034,BATCH_0000365,2025-06-26,2027-07-07,2025-07-06,4,0,good,406
INV_0000366,WH_019,WH_019_AMBIENT_013,SKU_00773,BATCH_0000366,2025-12-03,2028-06-03,2025-12-11,15,3,good,738
INV_0000367,WH_030,WH_030_AMBIENT_022,SKU_02309,BATCH_0000367,2025-12-28,2027-09-16,2025-12-29,28,0,good,477
INV_0000368,WH_005,WH_005_COOL_161,SKU_01782,BATCH_0000368,2026-03-09,2028-01-04,2026-03-17,6,0,good,587
INV_0000369,WH_018,WH_018_AMBIENT_076,SKU_02932,BATCH_0000369,2026-01-06,2027-06-20,2026-01-07,17,0,good,389
INV_0000370,WH_008,WH_008_COOL_128,SKU_01522,BATCH_0000370,2025-06-24,2027-02-22,2025-07-07,22,0,good,271
INV_0000371,WH_015,WH_015_COLD_063,SKU_00804,BATCH_0000371,2026-02-26,2027-02-26,2026-03-03,47,0,good,275
INV_0000372,WH_004,WH_004_COOL_060,SKU_00453,BATCH_0000372,2026-01-29,2027-05-01,2026-02-04,37,5,good,339
INV_0000373,WH_021,WH_021_AMBIENT_079,SKU_02830,BATCH_0000373,2025-03-28,2027-10-19,2025-04-08,20,0,good,510
INV_0000374,WH_014,WH_014_COLD_020,SKU_00605,BATCH_0000374,2026-01-30,2026-09-11,2026-02-10,48,0,good,107
INV_0000375,WH_018,WH_018_COLD_033,SKU_02494,BATCH_0000375,2025-08-27,2026-08-27,2025-09-02,17,0,good,92
INV_0000376,WH_027,WH_027_COLD_120,SKU_00326,BATCH_0000376,2026-01-14,2026-11-15,2026-01-19,1,0,good,172
INV_0000377,WH_021,WH_021_COOL_144,SKU_00859,BATCH_0000377,2026-02-06,2028-02-06,2026-02-12,35,0,good,620
INV_0000378,WH_012,WH_012_COOL_021,SKU_02851,BATCH_0000378,2024-12-23,2026-08-14,2024-12-28,1,0,good,79
INV_0000379,WH_024,WH_024_AMBIENT_148,SKU_01307,BATCH_0000379,2025-09-15,2026-10-07,2025-09-16,4,0,good,133
INV_0000380,WH_007,WH_007_FROZEN_055,SKU_00993,BATCH_0000380,2025-05-22,2027-05-22,2025-05-25,48,0,good,360
INV_0000381,WH_015,WH_015_COLD_026,SKU_00237,BATCH_0000381,2025-09-01,2026-09-01,2025-09-10,34,0,good,97
INV_0000382,WH_027,WH_027_AMBIENT_029,SKU_00991,BATCH_0000382,2026-04-04,2027-07-16,2026-04-07,11,0,good,415
INV_0000383,WH_026,WH_026_AMBIENT_024,SKU_00496,BATCH_0000383,2024-01-16,2026-10-28,2024-01-29,45,0,good,154
INV_0000384,WH_018,WH_018_AMBIENT_137,SKU_01818,BATCH_0000384,2025-10-23,2026-10-23,2025-11-05,12,3,good,149
INV_0000385,WH_019,WH_019_AMBIENT_053,SKU_00926,BATCH_0000385,2026-03-23,2028-01-14,2026-03-28,22,0,good,597
INV_0000386,WH_030,WH_030_COOL_147,SKU_00599,BATCH_0000386,2026-02-17,2028-02-17,2026-02-21,22,0,good,631
INV_0000387,WH_015,WH_015_AMBIENT_114,SKU_00541,BATCH_0000387,2026-01-14,2028-02-11,2026-01-19,122,0,good,625
INV_0000388,WH_006,WH_006_COOL_090,SKU_00059,BATCH_0000388,2025-06-24,2027-05-29,2025-07-01,97,0,good,367
INV_0000389,WH_008,WH_008_AMBIENT_139,SKU_01437,BATCH_0000389,2025-09-12,2026-09-12,2025-09-15,0,0,good,108
INV_0000390,WH_003,WH_003_AMBIENT_191,SKU_00395,BATCH_0000390,2025-10-19,2026-10-19,2025-10-22,427,0,good,145
INV_0000391,WH_024,WH_024_AMBIENT_075,SKU_01436,BATCH_0000391,2026-05-10,2027-12-14,2026-05-20,8,0,good,566
INV_0000392,WH_028,WH_028_AMBIENT_050,SKU_00372,BATCH_0000392,2025-09-30,2026-09-30,2025-10-12,29,4,good,126
INV_0000393,WH_025,WH_025_AMBIENT_163,SKU_00371,BATCH_0000393,2026-04-23,2028-03-08,2026-04-25,18,5,good,651
INV_0000394,WH_002,WH_002_COOL_067,SKU_01542,BATCH_0000394,2025-11-07,2026-07-19,2025-11-15,10,0,good,53
INV_0000395,WH_015,WH_015_COOL_157,SKU_00407,BATCH_0000395,2026-03-23,2027-03-02,2026-03-25,39,1,good,279
INV_0000396,WH_018,WH_018_COOL_120,SKU_02904,BATCH_0000396,2025-08-05,2026-12-28,2025-08-16,41,0,good,215
INV_0000397,WH_011,WH_011_AMBIENT_024,SKU_00758,BATCH_0000397,2025-10-08,2028-08-31,2025-10-19,7,0,good,827
INV_0000398,WH_022,WH_022_AMBIENT_163,SKU_00746,BATCH_0000398,2025-02-17,2026-12-22,2025-03-02,138,0,good,209
